SAR_pct,beta_family,seed,R_AR,U_AR,R_peak,U_peak,R_day,U_day,R_inactive_AR,U_inactive_AR,R_employed_AR,U_employed_AR,R_student_AR,U_student_AR
20,0.0221,37,0.7092628527233741,0.7321085366813784,4815,5571,82,73,0.272509128847157,0.3295310960412682,1.0,0.99997279947775,0.9996258951793922,0.9999109274236648
20,0.0221,38,0.7083690321265983,0.7327337479796412,4747,5668,75,65,0.27067756332232074,0.3311308178287834,0.9997143945163747,1.0,0.9993764919656536,0.9998218548473295
20,0.0221,39,0.7086330102303093,0.7312286096690085,4803,5588,91,80,0.2723468382310323,0.32728221178925404,0.9998095963442498,1.0,0.9977019275305519,0.9999465564541988
20,0.0221,40,0.7074242683870011,0.7328819462133036,4848,5846,84,71,0.26859096968643137,0.3316408740508897,0.9999863997388749,1.0,0.9985926532939039,0.9996080806641251
20,0.0221,41,0.7082532522565497,0.7329560453301347,4891,5670,79,69,0.27041094302440155,0.33165246623775574,0.9997823958219998,1.0,0.9992517903587843,0.9998752983931307
20,0.0221,42,0.7073733252441797,0.7330671940053815,4818,5598,76,69,0.26914739465600185,0.33202341621746945,0.9998639973887499,0.9999455989555,0.9977019275305519,0.9998040403320626
20,0.0221,43,0.7088830947496145,0.7334330583947353,4855,5533,82,65,0.2717672288877297,0.3328580536718252,1.0,0.99997279947775,0.9993052339045855,0.9998931129083978
20,0.0221,44,0.7084246064642217,0.7326133369147907,4966,5560,85,69,0.27101373674143625,0.330829420970266,0.9995375911217496,1.0,0.9993052339045855,0.9998218548473295
20,0.0221,45,0.7094666252946598,0.7317195163180149,4679,5563,73,70,0.2737610850286907,0.3285341679707877,0.9994559895549995,1.0,0.9991983468129833,0.9999109274236648
20,0.0221,46,0.7071649214780922,0.7317334099024208,4805,5572,81,72,0.2676520025502811,0.3286269054657161,0.9997823958219998,0.9999863997388749,0.9993052339045855,0.9998396693625966
20,0.0221,47,0.7089571938664456,0.7326735424472159,4865,5741,88,70,0.2728453022662725,0.33109604126818526,0.9994423892938744,0.9999455989555,0.998663911354972,0.9997149677557273
20,0.0221,48,0.7079290686204134,0.7329653077197387,4673,5629,84,69,0.2698892946154292,0.33168724279835393,0.9995647916439996,1.0,0.999091459721381,0.9998574838778637
20,0.0221,49,0.7081837843345204,0.7321039054865766,4789,5617,76,64,0.2707703008172492,0.32961224134933054,0.9995239908606245,1.0,0.9987707984465742,0.9997327822709944
25,0.0284,0,0.7237168117002506,0.7531341610822175,4942,6137,83,70,0.3091752159044804,0.3821944009737437,0.9996599934718746,0.99997279947775,0.9993230484198525,0.9998574838778637
25,0.0284,1,0.7229202461943156,0.7512538959926272,5278,6337,71,63,0.30737842694024226,0.377383643424332,0.9999455989555,1.0,0.998646096839705,0.9999821854847329
25,0.0284,2,0.7224710202985268,0.7521755037582145,5126,6264,74,65,0.30577870515272704,0.37974844954500664,1.0,0.99997279947775,0.9993052339045855,0.9999287419389319
25,0.0284,3,0.7226794240646144,0.751795745784455,5324,6253,74,61,0.30633513012229757,0.3788094824088564,0.9999455989555,1.0,0.9993230484198525,0.9998752983931307
25,0.0284,4,0.7238881659079226,0.7522310780958379,5154,6185,79,67,0.3094882049498638,0.3798875557873993,0.9997959960831247,1.0,0.9993230484198525,0.9998931129083978
25,0.0284,5,0.7237955420118836,0.7531156363030098,5264,6304,74,72,0.30949979713672987,0.3822175853474758,0.9999455989555,1.0,0.9987529839313072,0.9997149677557273
25,0.0284,6,0.7238974282975265,0.7538056843284999,5234,6442,73,64,0.3093838752680693,0.383817307134991,0.9999455989555,1.0,0.9993230484198525,0.9999109274236648
25,0.0284,7,0.7229063526099098,0.7531665794458312,5315,6392,70,61,0.30834057845012464,0.38229873065553815,1.0,0.99997279947775,0.9970427904656715,0.9998218548473295
25,0.0284,8,0.7230777068175819,0.7533842456015227,5014,6214,73,66,0.3076450472381615,0.3828435634382426,1.0,0.9999863997388749,0.9987707984465742,0.9998040403320626
25,0.0284,9,0.7246430506606399,0.75344908232875,5247,6284,72,59,0.31120384860603956,0.3828899321857068,0.9999863997388749,1.0,0.9993408629351196,0.9999643709694659
25,0.0284,10,0.7239761586091595,0.7528053462512794,5446,6052,71,65,0.31054309395467455,0.38133657914565583,0.9992655858992493,1.0,0.9987351694160402,0.9998752983931307
25,0.0284,11,0.7243373918037115,0.7513418886938641,5128,6302,70,61,0.31039239552541587,0.3776850402828494,0.9997823958219998,1.0,0.9996793387251933,0.9998574838778637
25,0.0284,12,0.7230730756227799,0.7523283331866788,5149,6194,79,71,0.307308873819046,0.3801541760853185,0.9995375911217496,1.0,0.9998752983931307,0.9998574838778637
25,0.0284,13,0.7244114909205426,0.751258527187429,5234,6142,81,63,0.3110183736161827,0.3775111574798586,0.9999591992166249,0.9999455989555,0.9987707984465742,0.9998752983931307
25,0.0284,14,0.7248375608423216,0.7527682966928638,5310,6287,76,65,0.31148206109082477,0.3812206572769953,0.9998095963442498,1.0,0.9998931129083978,0.9999109274236648
25,0.0284,15,0.7234389400121337,0.7519995183557406,5019,6062,84,72,0.30817828783399986,0.37938909175215907,0.9999591992166249,0.9999591992166249,0.9993943064809206,0.9998218548473295
25,0.0284,16,0.7231981178824325,0.7525321057579645,5269,6157,77,65,0.30774937691995596,0.3806178635599606,0.9998367968664998,1.0,0.9992874193893184,0.9999287419389319
25,0.0284,17,0.7227998351294651,0.7528933389525163,5243,6406,69,67,0.3064046832434939,0.3815568306961108,1.0,0.9999591992166249,0.9996080806641251,0.9999287419389319
25,0.0284,18,0.7231332811552053,0.7542826973931005,5125,6207,82,73,0.3072740972584478,0.3850344867559265,0.9998095963442498,1.0,0.9998040403320626,0.9998752983931307
25,0.0284,19,0.7229711893371371,0.752397801108708,5295,6383,71,67,0.3070306613342607,0.3803396510751753,0.9999591992166249,1.0,0.9993586774503865,0.9998396693625966
25,0.0284,20,0.7237770172326758,0.7523375955762828,5231,6224,78,75,0.3087115284298383,0.38021213701964873,0.9999455989555,1.0,0.9998931129083978,0.9998040403320626
25,0.0284,21,0.7221977798052119,0.7526941975760326,5172,6256,73,72,0.30524546455688867,0.38109314322146876,0.9998095963442498,0.9999455989555,0.9993230484198525,0.9998931129083978
25,0.0284,22,0.7225543818049618,0.7519578376025231,5335,6100,88,87,0.30650901292528837,0.37921520894916827,0.9998231966053748,1.0,0.9987351694160402,0.9998752983931307
25,0.0284,23,0.7233741032849065,0.7530832179393961,5325,6198,72,64,0.3083869471975888,0.3820900712919492,1.0,1.0,0.9987707984465742,0.9997862258167955
25,0.0284,24,0.7239483714403478,0.7541206055750322,5225,6363,78,64,0.30925636121254274,0.38467512896307887,0.9997823958219998,1.0,0.9999287419389319,0.9998040403320626
25,0.0284,25,0.7248746104007373,0.7525043185891528,5185,6238,74,66,0.31244421260070715,0.38059467918622847,0.9999591992166249,1.0,0.9983610645954324,0.9998574838778637
25,0.0284,26,0.7240595201155946,0.7547041361200776,5018,6271,79,71,0.30960412681852434,0.3861821132556657,0.9997959960831247,1.0,0.9998040403320626,0.9997327822709944
25,0.0284,27,0.7233926280641143,0.7527775590824677,5189,6227,77,78,0.30774937691995596,0.3812786182113256,0.9999863997388749,1.0,0.9998396693625966,0.9998574838778637
25,0.0284,28,0.7249209223487567,0.7520273055245523,5213,5942,84,67,0.311968932939199,0.37938909175215907,0.9999455989555,1.0,0.9992874193893184,0.9998752983931307
25,0.0284,29,0.7235269327133707,0.7522634964594516,5163,6268,113,72,0.30828261751579433,0.3799802932823277,0.9997823958219998,1.0,0.9998040403320626,0.9998752983931307
25,0.0284,30,0.7227303672074359,0.7521060358361854,5285,6227,76,66,0.30679881759693967,0.3795745667420159,0.9999455989555,1.0,0.9988064274771083,0.9998931129083978
25,0.0284,31,0.7240039457779712,0.7547411856784931,5056,6348,79,66,0.3108213064394598,0.3861821132556657,0.9998639973887499,0.99997279947775,0.9976306694694838,0.9999109274236648
25,0.0284,32,0.723411152843322,0.7524765314203411,5187,6089,71,63,0.30883904248536487,0.3805367182518982,0.9995919921662496,0.9999591992166249,0.9987529839313072,0.9998931129083978
25,0.0284,33,0.7227952039346631,0.7516707035248024,5186,6299,78,70,0.30624239262736913,0.37853126992407116,1.0,1.0,0.9998396693625966,0.9998218548473295
25,0.0284,34,0.722804466324267,0.7525182121735586,5223,6265,76,68,0.3067408566626094,0.3806874166811569,0.9994287890327495,0.9999455989555,0.9998574838778637,0.9998396693625966
25,0.0284,35,0.7224895450777347,0.75328235931588,5094,6102,71,68,0.30631194574856546,0.3825305743928592,0.9993743879882494,0.9999863997388749,0.9993764919656536,0.9998931129083978
25,0.0284,36,0.7229341397787215,0.7520180431349484,5235,6312,71,63,0.30697270039993046,0.3793543151915609,0.9999455989555,0.9999863997388749,0.9993230484198525,0.9999109274236648
25,0.0284,37,0.722457126714121,0.7525274745631625,5129,6279,81,66,0.3061032863849765,0.3806178635599606,0.9995919921662496,1.0,0.9992874193893184,0.9999109274236648
25,0.0284,38,0.7225080698569424,0.7526710416020229,4966,6338,76,61,0.3063583144960297,0.38106995884773665,0.9995375911217496,0.9999455989555,0.9991627177824491,0.9998396693625966
25,0.0284,39,0.7226145873373871,0.7522727588490554,5265,6211,85,72,0.3060916941981105,0.38010780733785426,1.0,1.0,0.9993764919656536,0.9997149677557273
25,0.0284,40,0.7246152634918283,0.7528377646148929,5079,6310,78,67,0.31162116733321743,0.3814525010143163,0.99997279947775,0.9999591992166249,0.998610467809171,0.9998752983931307
25,0.0284,41,0.7242493991024744,0.7524719002255392,5097,6372,76,62,0.3102416970961572,0.3805019416913001,0.99997279947775,1.0,0.9993230484198525,0.9998752983931307
25,0.0284,42,0.7246801002190555,0.7534583447183538,5069,6341,74,62,0.3109720048687185,0.38293630093317105,1.0,1.0,0.9998218548473295,0.9999287419389319
25,0.0284,43,0.7244902212321758,0.7523422267710846,4995,6176,79,62,0.3112849939141019,0.38023532139338084,0.9999455989555,1.0,0.9986817258702391,0.9997862258167955
25,0.0284,44,0.7230777068175819,0.7517448026416336,5254,6242,80,66,0.30757549411696516,0.37869356054019593,0.9998503971276248,1.0,0.999073645206114,0.9998574838778637
