id,onoma,long,lat
6613,ΚΕΝΤΡΟ ΔΙΑΓΝΩΣΗΣ ΑΞΙΟΛΟΓΗΣΗΣ ΚΑΙ ΥΠΟΣΤΗΡΙΞΗΣ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΕΚΠΑΙΔΕΥΤΙΚΕΣ ΑΝΑΓΚΕΣ ΚΑΣΤΟΡΙΑΣ,,
6614,ΚΕΝΤΡΟ ΔΙΑΓΝΩΣΗΣ ΑΞΙΟΛΟΓΗΣΗΣ ΚΑΙ ΥΠΟΣΤΗΡΙΞΗΣ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΕΚΠΑΙΔΕΥΤΙΚΕΣ ΑΝΑΓΚΕΣ ΦΛΩΡΙΝΑΣ,,
6615,ΚΕΝΤΡΟ ΔΑΥ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΑΝΑΓΚΕΣ ΗΜΑΘΙΑΣ,,
6616,ΚΕΝΤΡΟ ΔΙΑΓΝΩΣΗΣ ΑΞΙΟΛΟΓΗΣΗΣ ΚΑΙ ΥΠΟΣΤΗΡΙΞΗΣ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΕΚΠΑΙΔΕΥΤΙΚΕΣ ΑΝΑΓΚΕΣ ΧΑΛΚΙΔΙΚΗΣ,,
6617,ΣΧΟΛΙΚΗ ΜΟΝΑΔΑ ΠΡΩΗΝ ΕΞΑΡΤΗΜΕΝΩΝ ΑΤΟΜΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,,
6618,ΚΕΝΤΡΟ ΔΙΑΠΟΛΙΤΙΣΜΙΚΗΣ ΑΓΩΓΗΣ ΘΕΣΣΑΛΟΝΙΗΣ,,
6619,ΚΟΜΒΟΣ ΔΙΑΝΟΜΗΣ ΠΣΔ ΝΟΜΟΥ ΗΜΑΘΙΑΣ,,
6620,ΚΟΜΒΟΣ ΔΙΑΝΟΜΗΣ ΠΣΔ ΝΟΜΟΥ ΧΑΛΚΙΔΙΚΗΣ,,
6621,ΚΟΜΒΟΣ ΔΙΑΝΟΜΗΣ ΠΣΔ ΝΟΜΟΥ ΚΑΣΤΟΡΙΑΣ,,
6622,ΚΟΜΒΟΣ ΔΙΑΝΟΜΗΣ ΠΣΔ ΝΟΜΟΥ ΦΛΩΡΙΝΑΣ,,
6623,HELPDESK ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΜΑΚΕΔΟΝΙΑΣ,,
6624,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΣΗΣ ΕΝΗΛΙΚΩΝ ΧΑΛΚΙΔΙΚΗΣ,,
6625,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΣΗΣ ΕΝΗΛΙΚΩΝ ΚΑΣΤΟΡΙΑΣ,,
6626,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΣΗΣ ΕΝΗΛΙΚΩΝ ΗΜΑΘΙΑΣ,,
6627,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΣΗΣ ΕΝΗΛΙΚΩΝ ΦΛΩΡΙΝΑΣ,,
6628,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΟΡΤΙΑΤΗ,,
6629,ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΦΩΚΑΙΑΣ,,
6630,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΣΣΗΡΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ,,
6631,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΟΛΥΓΥΡΟΥ ΕΣΠΕΡΙΝΟ,,
6632,ΓΥΜΝΑΣΙΟ ΤΥΛΙΣΟΥ ΗΡΑΚΛΕΙΟΥ,25.019209,35.295805
6633,ΓΥΜΝΑΣΙΟ ΠΟΜΠΙΑΣ,24.869464,35.008583
6634,ΓΥΜΝΑΣΙΟ ΑΡΧΑΝΩΝ ΗΡΑΚΛΕΙΟΥ,25.161566,35.233959
6635,9ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.105266,35.325783
6636,10ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.112131,35.32687
6637,ΓΥΜΝΑΣΙΟ ΕΠΙΣΚΟΠΗΣ,25.239945,35.255756
6638,ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΜΥΡΩΝΟΣ,25.030295,35.230372
6639,ΓΥΜΝΑΣΙΟ ΑΡΚΑΛΟΧΩΡΙΟΥ,25.265801,35.148473
6640,ΓΥΜΝΑΣΙΟ ΒΙΑΝΝΟΥ,25.423483,35.051865
6641,ΓΥΜΝΑΣΙΟ ΓΑΖΙΟΥ ΗΡΑΚΛΕΙΟΥ,25.066459,35.325136
6642,5ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.127213,35.308071
6643,ΓΥΜΝΑΣΙΟ ΚΑΣΤΕΛΛΙΟΥ ΠΕΔΙΑΔΑΣ,25.339247,35.20786
6644,ΓΥΜΝΑΣΙΟ ΒΑΓΙΟΝΙΑΣ,24.999035,35.010517
6645,ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ ΜΟΥΣΙΚΟ,,
6646,ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ΕΙΔΙΚΟ,24.022335,35.508281
6647,ΓΥΜΝΑΣΙΟ ΜΟΙΡΩΝ,24.875723,35.051195
6648,2ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,24.024236,35.514008
6649,1ο ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,25.715646,35.188393
6650,ΓΥΜΝΑΣΙΟ ΠΑΛΑΙΚΑΣΤΡΟΥ ΣΗΤΕΙΑΣ,26.246507,35.197413
6651,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΙΓΑΝΗΣ,22.612788,39.951491
6652,ΓΥΜΝΑΣΙΟ ΧΩΡΑΣ ΣΦΑΚΙΩΝ,24.142619,35.200808
6653,ΓΥΜΝΑΣΙΟ ΤΖΕΡΜΙΑΔΩΝ,25.491613,35.198216
6654,1ο ΓΥΜΝΑΣΙΟ ΣΗΤΕΙΑΣ,26.105855,35.207972
6655,2ο ΓΥΜΝΑΣΙΟ ΣΗΤΕΙΑΣ,26.105855,35.207972
6656,1ο ΓΥΜΝΑΣΙΟ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6657,2ο ΓΥΜΝΑΣΙΟ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6658,ΓΥΜΝΑΣΙΟ ΚΟΥΤΣΟΥΡΑ,25.949429,35.033589
6659,ΓΥΜΝΑΣΙΟ ΚΡΙΤΣΑΣ,25.645918,35.156104
6660,ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ ΕΣΠΕΡΙΝΟ,25.129476,35.333282
6661,ΓΥΜΝΑΣΙΟ ΣΚΙΝΙΑ ΜΟΝΟΦ. ΗΡΑΚΛΕΙ,25.307617,35.052952
6662,3ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.129553,35.332537
6663,ΓΥΜΝΑΣΙΟ ΚΡΟΥΣΩΝΑ,24.983711,35.228589
6664,4ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.112131,35.32687
6665,8ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6666,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΕΔΡΟΥ ΚΑΡΔΙΤΣΑΣ,,
6667,6ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.129349,35.336416
6668,11ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.107559,35.335883
6669,ΓΥΜΝΑΣΙΟ ΜΕΣΟΧΩΡΙΟΥ,25.209887,35.013156
6670,7ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.129478,35.333321
6671,ΓΥΜΝΑΣΙΟ ΧΑΡΑΚΑ,25.121707,35.009228
6672,ΓΥΜΝΑΣΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,25.005604,35.137454
6673,13ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.145277,35.309255
6674,ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ΕΣΠΕΡΙΝΟ,,
6675,2ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6676,ΓΥΜΝΑΣΙΟ ΜΑΛΙΩΝ ΠΕΔΙΑΔΑΣ,25.465344,35.281454
6677,ΓΥΜΝΑΣΙΟ ΤΥΜΠΑΚΙΟΥ,24.769778,35.070149
6678,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΥΣΙΩΝ ΦΑΡΣΑΛΩΝ,22.32172,39.259764
6679,ΓΥΜΝΑΣΙΟ ΠΥΡΓΟΥ ΜΟΝΟΦΑΤΣΙΟΥ,25.154097,35.0048
6680,ΓΥΜΝΑΣΙΟ ΑΓΙΩΝ ΔΕΚΑ ΚΑΙΝΟΥΡΙΟΥ,24.963431,35.056826
6681,ΓΥΜΝΑΣΙΟ Ν. ΑΛΙΚΑΡΝΑΣΣΟΥ,25.16203,35.340535
6682,ΓΥΜΝΑΣΙΟ ΘΡΑΨΑΝΟΥ ΠΕΔΙΑΔΑΣ,25.283302,35.185842
6683,12ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.138017,35.328033
6684,ΓΥΜΝΑΣΙΟ ΓΕΡΓΕΡΗΣ,24.950835,35.131601
6685,ΓΥΜΝΑΣΙΟ ΑΣΗΜΙΟΥ ΗΡΑΚΛΕΙΟΥ,25.095508,35.042897
6686,ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ ΠΕΙΡΑΜΑΤΙΚΟ,25.133793,35.298732
6687,ΓΥΜΝΑΣΙΟ ΛΙΜΕΝΑ ΧΕΡΣΟΝΗΣΟΥ,25.393352,35.312911
6688,ΓΥΜΝΑΣΙΟ ΒΕΝΕΡΑΤΟΥ,25.042281,35.19532
6689,ΓΥΜΝΑΣΙΟ ΜΕΛΕΣΩΝ,25.203527,35.191003
6690,ΓΥΜΝΑΣΙΟ ΖΑΡΟΥ,24.906684,35.129551
6691,ΓΥΜΝΑΣΙΟ ΜΟΧΟΥ,25.424245,35.26241
6692,ΓΥΜΝΑΣΙΟ ΝΕΑΠΟΛΗΣ ΛΑΣΙΘΙΟΥ,25.608099,35.255834
6693,2ο ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,25.710742,35.196245
6694,1ο ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,25.129499,35.333248
6695,3ο ΓΥΜΝΑΣΙΟ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6696,ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ΕΚΚΛΗΣΙΑΣΤΙΚΟ,,
6697,2ο ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ,24.480338,35.360918
6698,4ο ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ,24.473906,35.35471
6699,ΓΥΜΝΑΣΙΟ ΑΝΩΓΕΙΩΝ,24.885427,35.28926
6700,ΓΥΜΝΑΣΙΟ ΠΛΑΤΑΝΙΑΣ ΧΑΝΙΩΝ,23.90953,35.515408
6701,1ο ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ,24.468598,35.362283
6702,ΓΥΜΝΑΣΙΟ ΚΡΑΝΑΣ ΜΥΛΟΠΟΤΑΜΟΥ,24.780303,35.25205
6703,ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ ΕΙΔΙΚΟ,,
6704,3ο ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ,24.475056,35.364861
6705,ΓΥΜΝΑΣΙΟ ΠΕΡΑΜΑΤΟΣ ΜΥΛΟΠΟΤΑΜΟΥ,24.703974,35.369903
6706,ΓΥΜΝΑΣΙΟ ΑΡΓΥΡΟΥΠΟΛΗΣ ΡΕΘΥΜΝΟΥ,24.335502,35.284221
6707,ΓΥΜΝΑΣΙΟ ΤΟΥΡΛΩΤΗΣ ΛΑΣΙΘΙΟΥ,25.940337,35.159492
6708,ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ ΜΟΥΣΙΚΟ,24.481505,35.363754
6709,ΓΥΜΝΑΣΙΟ ΕΠΙΣΚΟΠΗΣ ΡΕΘΥΜΝΟΥ,24.337536,35.327632
6710,ΓΥΜΝΑΣΙΟ ΓΑΡΑΖΟΥ ΜΥΛΟΠΟΤΑΜΟΥ Μ,24.791176,35.343748
6711,ΓΥΜΝΑΣΙΟ ΡΕΘΥΜΝΟΥ ΜΟΥΣΙΚΟ ΠΕΙΡΑΜΑΤΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΚΡΗΤΗΣ,24.501713,35.365143
6712,ΓΥΜΝΑΣΙΟ ΣΥΒΡΙΤΟΥ ΑΜΑΡΙΟΥ,24.652725,35.225507
6713,ΓΥΜΝΑΣΙΟ ΠΑΝΟΡΜΟΥ ΜΥΛΟΠΟΤΑΜΟΥ,24.696701,35.417918
6714,ΓΥΜΝΑΣΙΟ ΜΕΛΑΜΠΩΝ,24.655362,35.125744
6715,ΓΥΜΝΑΣΙΟ ΚΟΞΑΡΕΣ,24.468023,35.227421
6716,ΓΥΜΝΑΣΙΟ ΣΠΗΛΙΟΥ,24.5376,35.218801
6717,ΓΥΜΝΑΣΙΟ Ν ΚΥΔΩΝΙΑΣ,23.964763,35.497636
6718,ΓΥΜΝΑΣΙΟ ΦΟΥΡΦΟΥΡΑ,24.715556,35.2105
6719,ΓΥΜΝΑΣΙΟ ΚΟΥΝΟΥΠΙΔΙΑΝΩΝ,24.079207,35.534952
6720,ΓΥΜΝΑΣΙΟ ΚΟΛΥΜΒΑΡΙΟΥ,23.77936,35.54194
6721,ΓΥΜΝΑΣΙΟ ΒΟΥΚΟΛΙΩΝ,23.802122,35.466003
6722,1ο ΓΥΜΝΑΣΙΟ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ (ΠΡΩΗΝ 7ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ),24.027841,35.498882
6723,5ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,24.008584,35.51502
6724,4ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ( ΠΡΩΗΝ 5ο ΓΥΜΝΑΣΙΟ  ΧΑΝΙΩΝ ),24.017891,35.508714
6725,3ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,24.01788,35.508698
6726,6ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ( ΠΡΩΗΝ 8ο  ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ),24.035925,35.514613
6727,3ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,24.024236,35.514008
6728,1ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,24.020105,35.514714
6729,ΓΥΜΝΑΣΙΟ ΠΑΛΑΙΟΧΩΡΑΣ,23.683908,35.228917
6730,ΓΥΜΝΑΣΙΟ ΚΑΝΤΑΝΟΥ,23.741536,35.327392
6731,ΓΥΜΝΑΣΙΟ ΑΛΙΚΙΑΝΟΥ,23.913314,35.452892
6732,ΓΥΜΝΑΣΙΟ ΒΑΜΟΥ ΧΑΝΙΩΝ,24.198401,35.408042
6733,1ο ΓΥΜΝΑΣΙΟ ΚΙΣΣΑΜΟΥ,23.656597,35.493679
6734,2ο ΓΥΜΝΑΣΙΟ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ (ΠΡΩΗΝ ΓΥΜΝΑΣΙΟ ΜΟΥΡΝΙΩΝ),24.014399,35.483965
6735,ΓΥΜΝΑΣΙΟ ΒΡΥΣΩΝ ΑΠΟΚΟΡΩΝΟΥ,24.202544,35.376491
6736,7ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ  ( ΠΡΩΗΝ  9ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ ),24.045167,35.520097
6737,ΓΥΜΝΑΣΙΟ ΣΟΥΔΑΣ ΧΑΝΙΩΝ,24.074912,35.48633
6738,2ο ΓΥΜΝΑΣΙΟ ΚΙΣΣΑΜΟΥ,23.656597,35.493679
6739,ΓΥΜΝΑΣΙΟ ΓΟΥΒΩΝ,,
6740,ΚΑΛΛΙΤΤΕΧΝΙΚΟ ΓΥΜΝΑΣΙΟ ΗΡΑΚΛΕΙΟΥ,,
6741,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΡΕΘΥΜΝΟΥ ΠΕΙΡΑΜΑΤΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΚΡΗΤΗΣ,24.476577,35.362337
6742,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ ΕΚΚΛΗΣΙΑΣΤΙΚΟ,24.011159,35.508173
6743,8ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.144694,35.30916
6744,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ,24.024282,35.513731
6745,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΤΥΜΠΑΚΙΟΥ,24.769778,35.070149
6746,11o ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.127213,35.307994
6747,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΩΝ ΔΕΚΑ,24.946299,35.027365
6748,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΣΟΥΔΑΣ ΧΑΝΙΩΝ,24.074912,35.48633
6749,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΛΙΚΙΑΝΟΥ,23.913314,35.452892
6750,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΩΡΑΣ ΣΦΑΚΙΩΝ,24.142619,35.200808
6751,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΓΑΖΙΟΥ ΗΡΑΚΛΕΙΟΥ,25.066459,35.325136
6752,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΟΥ ΜΥΡΩΝΑ,25.030295,35.230372
6753,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ ΕΣΠΕΡΙΝΟ,,
6754,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΡΕΘΥΜΝΟΥ ΕΣΠΕΡΙΝΟ,,
6755,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.12951,35.333214
6756,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6757,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΝΩΓΕΙΩΝ,24.885427,35.28926
6758,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΚΡΩΤΗΡΙΟΥ,24.049712,35.521109
6759,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΝΕΑΠΟΛΗΣ,25.608099,35.255834
6760,10o ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6761,13o ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.107455,35.335915
6762,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΓΟΥΒΩΝ,25.315088,35.310099
6763,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ ΕΣΠΕΡΙΝΟ,25.140183,35.308761
6764,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,25.710204,35.195992
6765,4ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.112131,35.32687
6766,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΡΧΑΝΩΝ ΗΡΑΚΛΕΙΟΥ,25.161566,35.233959
6767,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΡΚΑΛΟΧΩΡΙΟΥ,25.265801,35.148473
6768,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΟΙΡΩΝ,24.875723,35.051195
6769,5ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.134902,35.323655
6770,3ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.129471,35.333347
6771,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΕΠΙΣΚΟΠΗΣ,25.239945,35.255756
6772,6ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.137962,35.328108
6773,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΤΖΕΡΜΙΑΔΩΝ,25.491613,35.198216
6774,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ,24.024236,35.514008
6775,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΙΑΝΝΟΥ,25.423483,35.051865
6776,4ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ ( ΠΡΩΗΝ 5ο ΛΥΚΕΙΟ ΧΑΝΙΩΝ ),24.036361,35.514221
6777,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΑΣΤΕΛΛΙΟΥ ΠΕΔΙΑΔΑΣ,24.919633,35.059119
6778,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΣΗΤΕΙΑΣ,26.105855,35.207972
6779,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΡΕΘΥΜΝΟΥ,24.480329,35.360796
6780,7ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ,25.099758,35.330006
6781,3ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΡΕΘΥΜΝΟΥ,24.474937,35.364884
6782,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΕΡΑΜΑΤΟΣ ΜΥΛΟΠΟΤΑΜΟΥ,24.703974,35.369903
6783,3ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ,24.017894,35.508707
6784,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΦΟΥΡΦΟΥΡΑ,24.715556,35.2105
6785,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΣΠΗΛΙΟΥ,24.5376,35.218801
6786,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΡΕΘΥΜΝΟΥ,24.475667,35.363542
6787,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΗΡΑΚΛΕΙΟΥ ΠΕΙΡΑΜΑΤΙΚΟ,25.133793,35.298732
6788,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ,24.024145,35.514323
6789,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΟΛΥΜΒΑΡΙΟΥ,23.77936,35.54194
6790,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΑΜΟΥ ΧΑΝΙΩΝ,24.198401,35.408042
6791,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΙΣΣΑΜΟΥ,23.656597,35.493679
6792,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΣΗΜΙΟΥ,25.095508,35.042897
6793,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6794,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΒΟΥΚΟΛΙΩΝ,23.802122,35.466003
6795,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΑΛΑΙΟΧΩΡΑΣ,23.683908,35.228917
6796,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΝΙΩΝ,24.020094,35.514723
6797,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6798,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΝΕΑΣ ΑΛΙΚΑΡΝΑΣΣΟΥ,25.16203,35.340535
6799,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΑΛΙΩΝ ΠΕΔΙΑΔΑΣ,25.465344,35.281454
6800,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,25.005604,35.137454
6801,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΡΟΥΣΩΝΑ,24.983711,35.228589
6802,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΟΧΟΥ,25.424245,35.26241
6803,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΧΑΡΑΚΑ,25.121707,35.009228
6804,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΜΕΛΕΣΩΝ  ,25.203527,35.191003
6805,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΥΜΦΡΗΣΤΟΥ,21.91664,38.909299
6806,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΝΕΑΣ ΚΥΔΩΝΙΑΣ ,,
6807,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΙΜΕΝΑ ΧΕΡΣΟΝΗΣΟΥ ΗΡΑΚΛΕΙΟΥ,,
6808,1ο ΤΕΕ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,25.710477,35.196135
6809,1ο ΤΕΕ ΣΗΤΕΙΑΣ,26.105855,35.207972
6810,1ο ΤΕΕ ΡΕΘΥΜΝΟΥ,24.473906,35.35471
6811,6ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,25.124321,35.327315
6812,1ο ΤΕΕ ΑΡΚΑΛΟΧΩΡΙΟΥ,25.265801,35.148473
6813,4ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ ΕΣΠΕΡΙΝΟ,25.129332,35.336371
6814,ΤΕΕ ΝΕΑΠΟΛΗΣ ΛΑΣΙΘΙΟΥ,25.608099,35.255834
6815,2ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6816,3ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,25.131955,35.333683
6817,1ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,25.114461,35.326548
6818,1ο ΤΕΕ ΜΟΙΡΩΝ,24.875723,35.051195
6819,1ο ΤΕΕ ΙΕΡΑΠΕΤΡΑΣ,25.742523,35.010367
6820,ΤΕΕ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΛΑΣΙΘΙΟΥ,,
6821,2ο ΤΕΕ ΡΕΘΥΜΝΟΥ,24.473906,35.35471
6822,ΤΕΕ ΚΑΝΤΑΝΟΥ,23.741536,35.327392
6823,7ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,,
6824,5ο ΤΕΕ ΗΡΑΚΛΕΙΟΥ,25.107626,35.335901
6825,ΤΕΕ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ,24.017359,35.51164
