profamMFR	NCOMP	ORDCOM_1	POSIND_1	RELPAR_1	SESSO_1	ETAM_1	tipnu2_1	numnu2_1	rpnuc2_1	ORDCOM_2	POSIND_2	RELPAR_2	SESSO_2	ETAM_2	tipnu2_2	numnu2_2	rpnuc2_2	ORDCOM_3	POSIND_3	RELPAR_3	SESSO_3	ETAM_3	tipnu2_3	numnu2_3	rpnuc2_3	ORDCOM_4	POSIND_4	RELPAR_4	SESSO_4	ETAM_4	tipnu2_4	numnu2_4	rpnuc2_4	ORDCOM_5	POSIND_5	RELPAR_5	SESSO_5	ETAM_5	tipnu2_5	numnu2_5	rpnuc2_5	ORDCOM_6	POSIND_6	RELPAR_6	SESSO_6	ETAM_6	tipnu2_6	numnu2_6	rpnuc2_6	ORDCOM_7	POSIND_7	RELPAR_7	SESSO_7	ETAM_7	tipnu2_7	numnu2_7	rpnuc2_7
000010	03	01	1	01	1	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	016	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000011	03	01	1	01	1	011	1	1	3	02	1	04	2	017	1	1	1	03	1	04	1	017	1	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000012	03	01	1	01	1	011	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000013	02	01	1	01	1	014	2	1	2	02	1	03	2	015	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000014	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000015	02	01	1	01	1	015	2	1	2	02	1	02	2	015	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000016	03	01	1	01	2	013	4	1	1	02	1	06	1	004	4	1	3	03	1	06	2	002	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000017	03	01	1	01	2	007	4	1	3	02	1	04	2	015	4	1	1	03	1	12	2	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000018	02	01	1	01	2	013	4	1	1	02	1	06	2	005	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000019	03	01	1	01	2	017	1	1	1	02	1	02	1	017	1	1	2	03	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000020	03	01	1	01	2	014	1	1	1	02	1	02	1	013	1	1	2	03	1	07	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000021	02	01	1	01	2	014	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000022	03	01	1	01	2	010	3	1	3	02	1	04	1	015	3	1	1	03	1	12	2	011	3	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000023	07	01	1	01	2	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	008	1	1	3	05	1	12	2	007	1	1	3	06	1	12	1	006	1	1	3	07	1	12	1	003	1	1	3
000024	01	01	1	01	2	016	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000025	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	003	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000026	04	01	1	01	2	012	1	1	1	02	1	03	1	014	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000027	04	01	1	01	2	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000028	01	01	1	01	2	011	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000029	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000030	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000031	02	01	1	01	2	015	2	1	1	02	1	02	1	016	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000221	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000222	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000223	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000224	02	01	1	01	1	013	2	1	2	02	1	02	2	013	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000225	07	01	1	01	1	016	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	010	1	2	1	04	1	06	1	009	1	1	3	05	1	08	1	011	1	2	2	06	1	10	1	003	1	2	3	07	1	10	2	003	1	2	3
000226	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	2	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000227	03	01	1	01	1	012	4	1	3	02	1	04	2	016	4	1	1	03	1	12	2	009	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000228	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000229	05	01	1	01	1	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	04	1	12	1	009	1	1	3	05	1	16	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000230	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000231	02	01	1	01	1	017	0	0	0	02	1	04	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000232	04	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	006	1	1	3	04	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000233	05	01	1	01	1	010	1	1	2	02	1	03	2	010	1	1	1	03	1	06	1	002	1	1	3	04	1	04	2	014	4	2	1	05	1	12	1	010	4	2	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000234	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000235	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000236	01	01	1	01	2	015	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000237	02	01	1	01	2	013	4	1	1	02	1	06	2	008	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000238	03	01	1	01	2	018	0	0	0	02	1	06	2	016	2	1	1	03	1	08	1	016	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000239	02	01	1	01	2	014	2	1	1	02	1	02	1	013	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000240	03	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000241	05	01	1	01	2	014	1	1	1	02	1	02	1	016	1	1	2	03	1	06	1	009	1	1	3	04	1	06	2	009	1	1	3	05	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000242	03	01	1	01	2	014	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000243	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	007	1	1	3	04	1	16	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000244	03	01	1	01	2	012	4	1	1	02	1	06	1	003	4	1	3	03	1	04	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000245	03	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000246	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000247	06	01	1	01	2	018	0	0	0	02	1	06	1	014	1	1	2	03	1	08	2	013	1	1	1	04	1	10	2	009	1	1	3	05	1	10	1	007	1	1	3	06	1	10	1	007	1	1	3	  	 	  	 	   	 	 	 
000248	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000249	04	01	1	01	2	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	04	1	12	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000310	04	01	1	01	1	010	1	1	2	02	1	02	2	009	1	1	1	03	1	06	1	003	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000311	02	01	1	01	1	012	2	1	2	02	1	02	2	013	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000312	04	01	1	01	1	008	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000313	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000314	02	01	1	01	1	017	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000315	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000316	05	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	008	1	1	3	04	1	06	1	007	1	1	3	05	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000317	04	01	1	01	1	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	014	1	1	1	04	1	12	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000318	04	01	1	01	1	017	1	1	2	02	1	02	2	016	1	1	1	03	1	06	2	011	1	1	3	04	1	06	2	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000319	04	01	1	01	1	016	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	011	1	1	3	04	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000320	04	01	1	01	1	010	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	002	1	1	3	04	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000321	04	01	1	01	1	008	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	015	1	1	1	04	1	12	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000322	05	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	006	1	1	3	04	1	06	1	005	1	1	3	05	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000323	03	01	1	01	1	013	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000324	03	01	1	01	2	017	1	1	1	02	1	02	1	017	1	1	2	03	1	06	1	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000325	06	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	008	1	1	3	04	1	06	2	008	1	1	3	05	1	06	2	006	1	1	3	06	1	06	2	005	1	1	3	  	 	  	 	   	 	 	 
000326	03	01	1	01	2	018	1	1	1	02	1	02	1	018	1	1	2	03	1	06	2	014	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000327	04	01	1	01	1	011	1	1	2	02	1	03	2	011	1	1	1	03	1	06	2	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000328	04	01	1	01	1	018	1	1	2	02	1	02	2	017	1	1	1	03	1	06	2	013	1	1	3	04	1	06	1	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000329	04	01	1	01	2	014	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	008	1	1	3	04	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000330	02	01	1	01	2	015	4	1	1	02	1	06	2	008	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000331	04	01	1	01	2	018	0	0	0	02	1	08	1	016	1	1	2	03	1	06	2	016	1	1	1	04	1	10	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000332	04	01	1	01	1	016	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	009	1	1	3	04	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000032	05	01	1	01	1	007	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	04	1	12	1	008	1	1	3	05	1	12	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000033	02	01	1	01	1	015	2	1	2	02	1	02	2	015	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000034	02	01	1	01	1	018	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000035	03	01	1	01	1	009	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000036	01	01	1	01	1	011	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000037	03	01	1	01	1	012	1	1	2	02	1	02	2	011	1	1	1	03	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000038	04	01	1	01	1	013	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	007	1	1	3	04	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000039	05	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	2	008	1	1	3	04	1	06	2	007	1	1	3	05	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000040	03	01	1	01	2	014	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000041	05	01	1	01	2	007	4	1	3	02	1	04	2	013	4	1	1	03	1	12	1	008	4	1	3	04	1	12	2	006	4	1	3	05	1	12	1	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000042	04	01	1	01	2	009	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	013	1	1	1	04	1	12	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000043	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000044	03	01	1	01	2	014	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000045	04	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	1	008	1	1	3	04	1	06	1	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000333	03	01	1	01	1	016	1	1	2	02	1	02	2	016	1	1	1	03	1	06	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000334	02	01	1	01	1	013	0	0	0	02	1	04	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000335	06	01	1	01	1	008	4	2	3	02	1	04	2	014	4	2	1	03	1	12	2	011	1	1	1	04	1	14	1	011	1	1	2	05	1	11	1	002	1	1	3	06	1	11	1	001	1	1	3	  	 	  	 	   	 	 	 
000336	02	01	1	01	1	016	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000337	03	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000338	04	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	009	1	1	3	04	1	06	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000339	02	01	1	01	1	012	2	1	2	02	1	03	2	010	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000340	04	01	1	01	1	015	1	1	2	02	1	02	2	016	1	1	1	03	1	06	2	010	1	1	3	04	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000341	03	01	1	01	1	014	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000342	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000343	03	01	1	01	1	014	1	1	2	02	1	03	2	013	1	1	1	03	1	06	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000344	03	01	1	01	1	008	4	1	3	02	1	04	2	015	4	1	1	03	1	12	1	010	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000345	03	01	1	01	1	010	0	0	0	02	1	16	1	018	2	1	2	03	1	16	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000346	03	01	1	01	1	013	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000347	03	01	1	01	1	016	1	1	2	02	1	02	2	015	1	1	1	03	1	06	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000348	02	01	1	01	2	009	2	1	1	02	1	03	1	012	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000349	03	01	1	01	2	012	0	0	0	02	1	04	1	017	2	1	2	03	1	04	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000350	03	01	1	01	2	014	0	0	0	02	1	04	2	018	4	1	1	03	1	12	2	016	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000351	04	01	1	01	2	013	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	009	1	1	3	04	1	06	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000352	04	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	007	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000353	03	01	1	01	2	008	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000354	04	01	1	01	2	011	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	005	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000355	04	01	1	01	2	007	1	1	3	02	1	04	1	013	1	1	2	03	1	04	2	013	1	1	1	04	1	12	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000356	02	01	1	01	2	018	0	0	0	02	1	12	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000357	03	01	1	01	2	009	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	016	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000358	04	01	1	01	2	015	1	1	1	02	1	02	1	015	1	1	2	03	1	06	1	008	1	1	3	04	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
000359	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
