level,location_id,name,sum,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
0,0,ΣΥΝΟΛΟ ΧΩΡΑΣ,5356509,200460,226545,261334,255736,249698,256678,280403,342078,396429,401880,409770,379972,365489,328999,296748,704305
3,242,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,322907,12400,13860,16229,17394,17260,14905,15938,19522,21909,22765,23871,22566,21986,20029,18451,43817
4,24237,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΑΧΑΪΑΣ,155623,6190,6822,7759,9318,10075,7678,7902,9731,11063,11094,11621,10819,10248,9328,8156,17817
5,2423701,ΔΗΜΟΣ ΠΑΤΡΕΩΝ,111382,4409,4853,5519,7143,8147,5741,5847,7222,8230,8163,8489,7663,7018,6454,5533,10951
6,242370101,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΤΡΕΩΝ,89973,3526,3743,4145,5820,6936,4757,4820,5787,6433,6505,6811,6174,5640,5250,4459,9159
7,24237010100,ΨΕΥΔΟΔΗΜΟΤΙΚΗ ΚΟΙΝΟΤΗΤΑ ΠΑΤΡΕΩΝ,88573,3468,3665,4048,5744,6879,4693,4751,5690,6311,6396,6686,6063,5542,5177,4400,9038
8,2423701010001,"Πάτραι,αι",88136,3450,3646,4019,5718,6857,4672,4733,5668,6287,6357,6647,6032,5508,5153,4376,9012
8,2423701010002,"Μπάλας,ο",138,4,6,7,12,3,3,8,5,11,13,14,17,7,9,9,8
8,2423701010003,"Σκιόεσσα,η",258,15,18,21,13,11,14,8,16,13,27,16,15,25,10,12,18
8,2423701010004,"Χάραδρον,το",41,3,0,4,0,5,0,4,4,3,7,6,3,0,0,0,3
7,24237010101,Δημοτική Κοινότητα Ελικίστρας,857,35,42,51,42,34,42,41,49,68,66,85,76,60,54,42,77
8,2423701010101,"Ελικίστρα,η",138,4,7,7,8,8,7,6,5,5,13,11,12,11,8,7,10
8,2423701010102,"Καρυά,η",296,12,15,16,20,10,13,13,23,28,18,28,23,22,16,16,19
8,2423701010103,"Πουρναρόκαστρον,το",20,0,0,0,0,0,0,3,0,4,0,3,3,0,3,3,3
8,2423701010104,"Ρυάκι,το",57,3,3,0,0,4,4,3,3,0,5,3,4,11,5,0,7
8,2423701010105,"Ρωμανός,ο",352,13,13,22,14,10,16,13,16,30,25,35,38,19,21,19,41
7,24237010102,Δημοτική Κοινότητα Μοίρας,24,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,6
8,2423701010201,"Μοίρα,η",14,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
8,2423701010202,"Γκοτσαίικα,τα",7,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0
7,24237010103,Δημοτική Κοινότητα Σουλίου,528,22,38,45,28,24,22,26,45,49,42,36,33,41,16,14,40
8,2423701010301,"Νέον Σούλιον,το",504,16,32,47,28,22,18,24,40,46,40,36,28,39,16,14,38
8,2423701010302,"Άγιος Ιωάννης,ο",9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8,2423701010303,"Κεφαλόβρυσον,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423701010304,"Μιντζαίικα,τα",9,3,3,0,0,0,5,0,3,0,0,0,0,0,0,0,3
8,2423701010305,"Παναγιά,η",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423701010306,"Προφήτης Ηλίας,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,242370102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΒΡΑΧΝΑΙΙΚΩΝ,2441,108,126,156,134,94,111,137,162,208,178,174,163,166,152,125,253
7,24237010201,Δημοτική Κοινότητα Βραχναιίκων,1461,69,84,95,88,59,63,97,103,131,105,90,89,99,92,70,138
8,2423701020101,"Βραχναίικα,τα",1335,61,72,85,82,47,56,82,97,123,102,84,85,88,85,63,133
8,2423701020102,"Δρεσθενά,τα",97,10,11,13,4,9,5,13,3,10,0,4,6,7,3,3,0
8,2423701020103,"Μοιραίικα,τα",29,0,0,0,0,0,3,3,0,0,3,0,3,8,4,4,9
7,24237010202,Δημοτική Κοινότητα Θεριανού,77,3,5,6,3,4,7,0,9,6,3,3,0,5,6,4,15
8,2423701020201,"Θεριανόν,το",77,3,5,6,3,4,7,0,9,6,3,3,0,5,6,4,15
7,24237010203,Δημοτική Κοινότητα Καμινίων,362,11,14,21,17,18,23,24,25,33,34,32,18,16,31,18,32
8,2423701020301,"Καμίνια,τα",362,11,14,21,17,18,23,24,25,33,34,32,18,16,31,18,32
7,24237010204,Δημοτική Κοινότητα Μονοδενδρίου,288,9,13,21,17,9,15,6,17,15,17,30,27,25,11,22,37
8,2423701020401,"Μονοδένδριον,το",288,9,13,21,17,9,15,6,17,15,17,30,27,25,11,22,37
7,24237010205,Δημοτική Κοινότητα Τσουκαλαιίκων,247,17,8,13,8,9,10,11,10,17,19,19,23,21,12,16,32
8,2423701020501,"Τσουκαλαίικα,τα",247,17,8,13,8,9,10,11,10,17,19,19,23,21,12,16,32
6,242370103,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΑΤΙΔΟΣ,7184,335,444,522,438,344,338,376,531,680,575,560,452,424,363,298,506
7,24237010301,Δημοτική Κοινότητα Οβριάς,3226,165,204,229,199,149,157,175,236,325,258,245,189,194,164,124,218
8,2423701030101,"Οβριά,η",3226,165,204,229,199,149,157,175,236,325,258,245,189,194,164,124,218
7,24237010302,Δημοτική Κοινότητα Θέας,277,8,20,26,10,20,10,9,18,23,22,29,22,13,14,12,24
8,2423701030201,"Θέα,η",227,8,17,26,3,11,5,8,17,21,21,26,13,9,12,12,20
8,2423701030202,"Λυγιαί,αι",26,0,0,0,4,5,0,0,0,4,0,5,4,3,0,0,0
8,2423701030203,"Παυλόκαστρον,το",25,0,5,3,0,3,0,4,3,3,0,0,0,0,0,0,0
7,24237010303,Δημοτική Κοινότητα Καλλιθέας,429,15,18,30,31,24,17,24,36,41,32,29,24,31,21,19,35
8,2423701030301,"Καλλιθέα,η",378,15,18,26,20,28,14,24,35,33,29,24,22,27,16,19,30
8,2423701030302,"Άνω Καλλιθέα,η",48,3,0,0,9,0,0,0,3,5,0,8,5,0,7,0,7
7,24237010304,Δημοτική Κοινότητα Κρήνης Πατρών,668,27,36,52,40,32,31,32,41,57,48,54,51,49,40,24,44
8,2423701030401,"Κρήνη,η",486,17,26,39,28,22,24,27,31,40,37,39,38,37,27,22,32
8,2423701030402,"Άγιος Κωνσταντίνος,ο",185,7,6,16,10,13,9,7,8,20,13,12,15,15,16,6,15
8,2423701030403,"Μονή Ομπλού,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237010305,Δημοτική Κοινότητα Κρυσταλλόβρυσης,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8,2423701030501,"Κρυσταλλόβρυση,η",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,24237010306,Δημοτική Κοινότητα Πετρωτού,264,11,21,20,14,19,16,5,20,28,18,17,16,12,15,12,16
8,2423701030601,"Μαυρομανδήλα,η",241,11,16,17,14,13,17,5,21,27,19,17,15,12,12,12,14
8,2423701030602,"Αγία Παρασκευή,η",5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8,2423701030603,"Πετρωτόν,το",17,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0
7,24237010307,Δημοτική Κοινότητα Σαραβαλίου,2317,100,142,167,143,99,109,129,179,213,195,183,147,128,112,105,169
8,2423701030701,"Σαραβάλιον,το",361,12,19,25,17,12,11,18,35,31,17,29,27,30,17,15,36
8,2423701030702,"Άγιος Στέφανος,ο",286,12,19,20,12,12,13,16,22,20,16,19,18,23,10,7,35
8,2423701030703,"Δεμένικα,τα",1432,64,85,99,102,69,65,79,111,139,138,124,77,60,68,66,76
8,2423701030704,"Κεφαλόβρυσον,το",160,9,8,14,5,8,9,7,3,12,13,6,13,9,14,11,10
8,2423701030705,"Μπάκαρι,το",77,4,4,5,9,3,0,8,8,6,6,5,6,8,3,3,3
6,242370104,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΡΑΛΙΑΣ,4573,205,236,294,262,227,201,226,319,350,373,352,355,304,260,228,389
7,24237010401,Δημοτική Κοινότητα Παραλίας,2758,130,131,179,159,131,131,149,194,210,219,198,222,198,154,134,218
8,2423701040101,"Παραλία,η",2758,130,131,179,159,131,131,149,194,210,219,198,222,198,154,134,218
7,24237010402,Δημοτική Κοινότητα Μιντιλογλίου,1210,53,70,76,70,65,51,59,86,87,97,95,83,76,75,65,107
8,2423701040201,"Μιντιλόγλιον,το",1089,47,63,72,58,57,42,50,80,90,81,83,75,64,66,54,101
8,2423701040202,"Χαντζηλιάκον,το",123,9,5,7,14,10,7,7,9,0,13,10,5,14,7,7,4
7,24237010403,Δημοτική Κοινότητα Ρογιτίκων,605,23,35,39,32,32,20,13,39,48,57,59,51,34,32,35,64
8,2423701040301,"Ρογίτικα,τα",605,23,35,39,32,32,20,13,39,48,57,59,51,34,32,35,64
6,242370105,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΡΙΟΥ,7206,234,310,402,494,546,333,288,419,563,528,592,519,480,429,424,649
7,24237010501,Δημοτική Κοινότητα Ρίου,2786,85,91,129,243,312,145,126,148,200,191,214,183,165,150,161,245
8,2423701050101,"Ρίον,το",2786,85,91,129,243,312,145,126,148,200,191,214,183,165,150,161,245
7,24237010502,Δημοτική Κοινότητα Αγίου Βασιλείου,1483,59,69,82,89,80,67,61,94,124,115,137,110,117,82,95,104
8,2423701050201,"Άγιος Βασίλειος,ο",1483,59,69,82,89,80,67,61,94,124,115,137,110,117,82,95,104
7,24237010503,Δημοτική Κοινότητα Ακταίου,733,31,35,43,40,40,28,27,45,57,65,63,55,49,51,37,62
8,2423701050301,"Ακταίο,το",733,31,35,43,40,40,28,27,45,57,65,63,55,49,51,37,62
7,24237010504,Δημοτική Κοινότητα Άνω Καστριτσίου,360,11,17,22,21,14,14,12,29,27,27,38,23,22,21,22,43
8,2423701050401,"Άνω Καστρίτσιον,το",360,11,17,22,21,14,14,12,29,27,27,38,23,22,21,22,43
7,24237010505,Δημοτική Κοινότητα Αραχοβιτίκων,385,10,29,22,21,22,15,11,20,25,28,32,41,28,25,20,39
8,2423701050501,"Αραχοβίτικα,τα",192,6,14,10,6,10,5,4,9,17,14,11,18,14,14,4,27
8,2423701050502,"Κάτω Αραχοβίτικα,τα",191,7,12,15,13,14,8,4,14,9,11,19,21,11,13,13,15
7,24237010506,Δημοτική Κοινότητα Αργυράς,98,7,7,4,3,3,4,5,3,3,10,3,11,4,10,3,10
8,2423701050601,"Αργυρά,η",98,7,7,4,3,3,4,5,3,3,10,3,11,4,10,3,10
7,24237010507,Δημοτική Κοινότητα Δρεπάνου,213,5,11,18,13,5,6,13,9,25,13,12,15,19,11,17,22
8,2423701050701,"Δρέπανον,το",213,5,11,18,13,5,6,13,9,25,13,12,15,19,11,17,22
7,24237010508,Δημοτική Κοινότητα Κάτω Καστριτσίου,410,4,14,20,27,29,25,9,22,27,26,36,37,40,22,24,45
8,2423701050801,"Κάτω Καστρίτσιον,το",269,4,11,17,14,18,16,5,9,20,19,23,28,18,20,15,27
8,2423701050802,"Μαγούλα,η",140,0,6,5,10,9,7,7,11,9,9,17,5,19,5,10,15
7,24237010509,Δημοτική Κοινότητα Πιτίτσης,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
8,2423701050901,"Πιτίτσα,η",11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
7,24237010510,Δημοτική Κοινότητα Πλατανίου,228,7,17,13,15,10,4,7,22,24,18,22,12,9,13,12,20
8,2423701051001,"Πλατάνιον,το",228,7,17,13,15,10,4,7,22,24,18,22,12,9,13,12,20
7,24237010511,Δημοτική Κοινότητα Σελλών,126,3,3,10,8,5,3,4,4,16,5,3,10,6,15,8,15
8,2423701051101,"Σελλά,τα",126,3,3,10,8,5,3,4,4,16,5,3,10,6,15,8,15
7,24237010512,Δημοτική Κοινότητα Ψαθοπύργου,375,10,13,35,13,20,18,16,19,32,29,27,24,25,26,18,42
8,2423701051201,"Ψαθόπυργος,ο",326,12,12,28,13,19,19,9,19,27,31,21,26,17,18,14,41
8,2423701051202,"Κάτω Ροδινή,η",51,0,3,5,3,4,0,5,3,8,0,8,0,6,5,0,4
5,2423702,ΔΗΜΟΣ ΑΙΓΙΑΛΕΙΑΣ,23930,832,910,1083,1097,938,914,1006,1372,1650,1687,1786,1796,1919,1623,1525,3788
6,242370201,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΙΓΙΟΥ,13274,483,522,627,614,541,534,582,805,957,917,993,1014,1057,872,808,1946
7,24237020101,Δημοτική Κοινότητα Αιγίου,10544,379,399,487,486,454,423,458,643,765,736,816,818,830,679,639,1526
8,2423702010101,"Αίγιον,το",10347,371,390,483,481,438,408,458,626,752,726,791,804,812,667,634,1506
8,2423702010102,"Άγιος Νικόλαος,ο",23,0,0,0,3,3,0,3,3,3,5,0,0,0,4,4,0
8,2423702010103,"Σωτήρ,ο",129,6,10,6,3,13,11,0,15,8,3,9,9,15,11,6,13
8,2423702010104,"Φωνησκαριά,η",43,0,0,3,3,3,0,0,0,7,0,9,0,5,0,0,4
7,24237020102,Δημοτική Κοινότητα Βαλιμιτίκων,241,11,10,6,14,10,7,15,17,20,10,11,18,8,23,12,40
8,2423702010201,"Βαλιμίτικα,τα",241,11,10,6,14,10,7,15,17,20,10,11,18,8,23,12,40
7,24237020103,Δημοτική Κοινότητα Δαφνών,97,4,0,0,0,3,4,10,0,5,5,4,10,6,8,4,28
8,2423702010301,"Δάφναι,αι",97,4,0,0,0,3,4,10,0,5,5,4,10,6,8,4,28
8,2423702010302,"Άγιος Ηλίας,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020104,Δημοτική Κοινότητα Διγελιωτίκων,189,9,0,11,3,3,8,11,15,11,17,10,8,19,17,22,28
8,2423702010401,"Διγελιώτικα,τα",189,9,0,11,3,3,8,11,15,11,17,10,8,19,17,22,28
7,24237020105,Δημοτική Κοινότητα Κουλούρας,452,10,25,22,27,20,17,16,27,28,37,46,27,42,22,20,70
8,2423702010501,"Κουλούρα,η",452,10,25,22,27,20,17,16,27,28,37,46,27,42,22,20,70
7,24237020106,Δημοτική Κοινότητα Κούμαρη,99,3,10,5,3,3,4,12,3,13,7,6,7,0,5,5,10
8,2423702010601,"Κούμαρης,ο",99,3,10,5,3,3,4,12,3,13,7,6,7,0,5,5,10
7,24237020107,Δημοτική Κοινότητα Κουνινάς,145,3,3,7,5,6,3,5,6,7,8,6,13,16,11,9,28
8,2423702010701,"Κουνινά,η",126,3,3,6,0,0,7,5,6,6,8,8,14,12,8,9,27
8,2423702010702,"Αγία Άννα,η",4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8,2423702010703,"Μονή Πεπελενίτσης,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702010704,"Πελεκίστρα,η",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
8,2423702010705,"Πετροβούνι,το",17,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3
7,24237020108,Δημοτική Κοινότητα Μαυρικίου,173,3,3,7,11,3,9,7,8,15,16,14,10,18,21,9,28
8,2423702010801,"Κάτω Μαυρίκιον,το",170,3,3,7,11,3,9,7,8,11,16,8,10,18,21,9,29
8,2423702010802,"Άγιος Ιωάννης,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702010803,"Άνω Μαυρίκιον,το",6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7,24237020109,Δημοτική Κοινότητα Μελισσίων,145,5,10,6,3,3,6,5,12,13,6,7,12,8,12,14,28
8,2423702010901,"Μελίσσια,τα",134,5,10,6,3,3,4,3,12,8,7,7,12,8,13,14,24
8,2423702010902,"Λάκκα,η",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423702010903,"Μονή Παμμεγίστων Ταξιαρχών,η",5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8,2423702010904,"Πυργάκιον,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,24237020110,Δημοτική Κοινότητα Παρασκευής,83,3,6,3,3,3,4,3,4,6,6,11,3,9,0,0,14
8,2423702011001,"Παρασκευή,η",83,3,6,3,3,3,4,3,4,6,6,11,3,9,0,0,14
7,24237020111,Δημοτική Κοινότητα Πτέρης,213,8,11,11,8,9,11,11,8,16,18,9,18,9,13,17,36
8,2423702011101,"Πτέρη,η",7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8,2423702011102,"Άγιος Ανδρέας,ο",35,0,0,4,0,0,0,0,4,0,5,0,0,3,0,3,9
8,2423702011103,"Άγιος Παντελεήμων,ο",9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702011104,"Αχλαδέα,η",74,7,3,5,0,6,5,6,0,3,5,4,3,3,5,7,5
8,2423702011105,"Κάτω Πτέρη,η",67,0,3,0,5,0,7,0,0,8,5,5,9,5,4,3,20
8,2423702011106,"Μπουφούσκια,η",23,3,0,0,0,4,0,4,0,0,0,0,4,0,4,3,6
7,24237020112,Δημοτική Κοινότητα Σελινούντος,274,18,20,15,16,13,17,9,21,12,20,14,24,21,14,7,44
8,2423702011201,"Σελινούς,ο",274,18,20,15,16,13,17,9,21,12,20,14,24,21,14,7,44
7,24237020113,Δημοτική Κοινότητα Τέμενης,604,22,20,42,26,20,20,19,32,57,38,41,41,54,47,45,75
8,2423702011301,"Τέμενη,η",604,22,20,42,26,20,20,19,32,57,38,41,41,54,47,45,75
7,24237020114,Δημοτική Κοινότητα Χατζή,19,0,3,0,0,0,0,3,0,0,3,0,0,4,3,0,0
8,2423702011401,"Χατζής,ο",19,0,3,0,0,0,0,3,0,0,3,0,0,4,3,0,0
6,242370202,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΙΓΕΙΡΑΣ,1149,35,37,42,50,43,47,43,50,74,83,91,90,100,84,73,204
7,24237020201,Δημοτική Κοινότητα Αιγείρας,691,22,27,24,39,28,37,24,33,45,54,55,52,60,40,44,110
8,2423702020101,"Αιγείρα,η",691,22,27,24,39,28,37,24,33,45,54,55,52,60,40,44,110
7,24237020202,Δημοτική Κοινότητα Αιγών,124,0,3,5,7,0,0,8,3,7,7,10,9,12,17,7,26
8,2423702020201,"Αιγαί,αι",28,0,0,0,5,0,0,3,0,0,0,3,5,3,6,0,6
8,2423702020202,"Αλμυρός,ο",7,0,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0
8,2423702020203,"Λαμπινός,ο",90,0,0,3,0,0,0,0,3,3,8,8,5,3,9,7,16
7,24237020203,Δημοτική Κοινότητα Αμπελοκήπων,97,0,0,3,3,7,3,0,7,7,0,10,12,13,6,6,21
8,2423702020301,"Αμπελόκηποι,οι",81,0,0,3,3,7,3,0,3,7,0,6,12,8,5,3,17
8,2423702020302,"Παλιοκάτωνα,τα",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702020303,"Πιμπαίϊκα,τα",10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
7,24237020204,Δημοτική Κοινότητα Βελάς,26,0,0,4,0,0,0,4,0,0,5,0,6,3,3,3,3
8,2423702020401,"Βελά,η",26,0,0,4,0,0,0,4,0,0,5,0,6,3,3,3,3
7,24237020205,Δημοτική Κοινότητα Εξοχής,26,0,0,3,4,0,0,0,3,3,3,4,3,3,0,0,3
8,2423702020501,"Εξοχή,η",26,0,0,3,4,0,0,0,3,3,3,4,3,3,0,0,3
7,24237020206,Δημοτική Κοινότητα Μοναστηρίου,34,3,0,3,0,0,0,3,3,3,4,0,3,3,4,0,10
8,2423702020601,"Μοναστήριον,το",34,3,0,3,0,0,0,3,3,3,4,0,3,3,4,0,10
7,24237020207,Δημοτική Κοινότητα Οάσεως,16,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5
8,2423702020701,"Όασις,η",16,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5
7,24237020208,Δημοτική Κοινότητα Περιθωρίου,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4
8,2423702020801,"Περιθώριον,το",14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4
7,24237020209,Δημοτική Κοινότητα Σελιάνας,23,0,0,0,0,5,0,0,0,0,3,0,0,3,3,0,9
8,2423702020901,"Σελιάνα,η",23,0,0,0,0,5,0,0,0,0,3,0,0,3,3,0,9
7,24237020210,Δημοτική Κοινότητα Σινεβρού,13,3,0,0,0,3,0,0,0,3,4,0,0,3,0,0,3
8,2423702021001,"Σινεβρόν,το",13,3,0,0,0,3,0,0,0,3,4,0,0,3,0,0,3
7,24237020211,Δημοτική Κοινότητα Χρυσανθίου,86,0,0,3,0,5,0,5,3,6,7,5,4,5,9,8,19
8,2423702021101,"Χρυσάνθιον,το",81,0,0,3,0,5,0,5,3,6,7,5,4,5,9,8,19
8,2423702021102,"Κασάνεβα,η",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,242370203,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΚΡΑΤΑΣ,2103,54,77,72,83,73,75,75,108,146,144,138,163,183,163,158,389
7,24237020301,Δημοτική Κοινότητα Ακράτας,688,20,31,19,19,17,28,26,47,34,52,41,49,55,51,58,125
8,2423702030101,"Ακράτα,η",662,20,31,19,23,17,28,28,48,31,52,37,50,52,51,60,116
8,2423702030102,"Πύργος,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702030103,"Φούρνοι,οι",24,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,7
7,24237020302,Δημοτική Κοινότητα Αγίας Βαρβάρας,65,3,0,3,5,0,0,5,0,3,3,3,5,4,10,7,11
8,2423702030201,"Αγία Βαρβάρα,η",55,3,0,3,5,0,3,5,0,3,3,3,3,0,4,7,11
8,2423702030202,"Βουνάκιον,το",7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,24237020303,Δημοτική Κοινότητα Αμπέλου,109,0,3,3,3,4,6,0,4,8,5,10,8,16,12,3,17
8,2423702030301,"Άμπελος,η",109,0,3,3,3,4,6,0,4,8,5,10,8,16,12,3,17
7,24237020304,Δημοτική Κοινότητα Βαλιμής,18,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4
8,2423702030401,"Βαλιμή,η",18,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4
7,24237020305,Δημοτική Κοινότητα Βουτσίμου,14,0,0,3,4,0,0,0,0,0,0,4,0,0,0,3,3
8,2423702030501,"Βούτσιμος,ο",14,0,0,3,4,0,0,0,0,0,0,4,0,0,0,3,3
7,24237020306,Δημοτική Κοινότητα Ζαρούχλης,30,0,0,0,3,0,0,3,0,0,5,0,5,5,0,5,3
8,2423702030601,"Ζαρούχλα,η",30,0,0,0,3,0,0,3,0,0,5,0,5,5,0,5,3
7,24237020307,Δημοτική Κοινότητα Καλαμιά,111,0,0,0,4,3,0,4,4,11,3,3,10,13,10,11,30
8,2423702030701,"Κάτω Ποταμιά,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702030702,"Καλαμιάς,ο",89,0,0,0,4,3,0,0,3,10,3,3,6,9,6,7,24
8,2423702030703,"Ποταμίτικος Γιαλός,ο",22,0,0,0,0,0,0,0,3,0,0,0,3,4,7,3,4
7,24237020308,Δημοτική Κοινότητα Κραθίου,266,6,8,15,5,11,9,10,18,20,19,25,22,23,22,16,39
8,2423702030801,"Κράθιον,το",216,6,6,11,9,13,4,6,13,14,14,20,17,15,13,9,37
8,2423702030802,"Γκουμαίικα,τα",47,3,0,0,0,0,3,6,3,3,3,3,3,5,4,3,4
7,24237020309,Δημοτική Κοινότητα Μεσορρουγίου,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8,2423702030901,"Μεσορρούγιον,το",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8,2423702030902,"Άνω Μεσορρούγι,το",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423702030903,"Σόλος,ο",5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
7,24237020310,Δημοτική Κοινότητα Παραλίας Πλατάνου,111,0,0,4,7,0,3,3,7,7,5,10,7,9,10,8,28
8,2423702031001,"Παραλία Πλατάνου,η",111,0,0,4,7,0,3,3,7,7,5,10,7,9,10,8,28
7,24237020311,Δημοτική Κοινότητα Περιστέρας,28,0,0,0,0,0,3,3,0,0,0,4,0,6,0,3,6
8,2423702031101,"Περιστέρα,η",20,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,8
8,2423702031102,"Αγρίδιον,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031103,"Χαλκιάνικα,τα",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020312,Δημοτική Κοινότητα Πλατάνου,112,3,3,3,6,7,3,0,3,9,9,10,5,8,6,8,27
8,2423702031201,"Πλάτανος,ο",109,3,3,3,6,7,3,0,3,9,7,8,5,8,8,8,27
8,2423702031202,"Άνω Ποταμιά,η",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031203,"Κορινθιακό Μπαλκόνι,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031204,"Τσιβλός,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020313,Δημοτική Κοινότητα Ποροβίτσης,46,0,3,3,0,0,0,0,3,4,3,3,4,3,7,0,10
8,2423702031301,"Παραλία Ποροβίτσης,η",45,0,3,3,0,0,0,0,3,4,3,0,4,3,7,0,9
8,2423702031302,"Ποροβίτσα,η",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
7,24237020314,Δημοτική Κοινότητα Συλιβαινιώτικων,491,7,16,25,26,18,23,19,23,48,32,30,39,43,32,32,76
8,2423702031401,"Συλιβαινιώτικα,τα",491,7,16,25,26,18,23,19,23,48,32,30,39,43,32,32,76
6,242370204,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΙΑΚΟΠΤΟΥ,2813,89,114,95,138,94,85,113,146,169,202,201,211,222,192,214,523
7,24237020401,Δημοτική Κοινότητα Διακοπτού,1001,31,38,29,63,35,25,50,58,70,70,76,66,73,68,73,180
8,2423702040101,"Διακοπτόν,το",974,31,35,29,63,35,25,48,56,71,66,76,63,65,69,72,177
8,2423702040102,"Καλυβίτης,ο",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8,2423702040103,"Κερνίτσα,η",10,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0
8,2423702040104,"Λόφος,ο",16,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,4
7,24237020402,Δημοτική Κοινότητα Άνω Διακοπτού,74,0,6,3,0,4,3,5,8,6,6,3,7,4,9,9,14
8,2423702040201,"Άνω Διακοπτόν,το",66,0,6,3,0,4,3,5,8,3,3,3,0,4,9,9,11
8,2423702040202,"Πούντα,η",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
