level,location_id,name,sum,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
8,2423702040202,"Πούντα,η",12,0,0,0,0,0,3,0,0,0,3,0,5,3,3,0,0
7,24237020403,Δημοτική Κοινότητα Ελαιώνος,672,13,18,25,27,21,21,28,27,40,56,47,57,58,49,59,118
8,2423702040301,"Ελαιών,ο",554,9,16,26,24,20,14,22,25,36,44,38,56,53,42,47,87
8,2423702040302,"Μετόχιον,το",4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
8,2423702040303,"Τερψιθέα,η",108,0,5,0,0,4,10,4,5,0,14,11,3,4,8,14,27
7,24237020404,Δημοτική Κοινότητα Ελίκης,497,3,14,21,31,19,11,15,24,33,42,37,39,56,43,27,85
8,2423702040401,"Ελίκη,η",485,3,14,21,27,20,11,15,21,33,42,37,35,52,43,24,80
8,2423702040402,"Καλαντέρι,το",9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
7,24237020405,Δημοτική Κοινότητα Ζαχλωριτίκων,331,3,18,12,16,10,10,9,21,23,29,18,29,22,28,19,54
8,2423702040501,"Ζαχλωρίτικα,τα",331,3,18,12,16,10,10,9,21,23,29,18,29,22,28,19,54
7,24237020406,Δημοτική Κοινότητα Καθολικού,51,0,0,3,0,0,0,0,3,3,7,3,5,4,4,0,14
8,2423702040601,"Καθολικόν,το",51,0,0,3,0,0,0,0,3,3,7,3,5,4,4,0,14
7,24237020407,Δημοτική Κοινότητα Κερυνείας,322,17,13,16,12,18,19,14,13,15,22,31,28,19,13,12,46
8,2423702040701,"Κερύνεια,η",73,3,3,5,3,7,0,4,3,3,3,8,7,3,3,5,15
8,2423702040702,"Νέα Κερύνεια,η",252,18,7,9,12,14,15,13,13,9,16,26,23,14,12,10,35
7,24237020408,Δημοτική Κοινότητα Μαμουσιάς,193,4,11,4,6,6,9,7,8,14,19,20,13,12,11,14,36
8,2423702040801,"Μαμουσιά,η",128,0,4,4,6,4,8,4,0,7,14,12,10,5,13,11,25
8,2423702040802,"Δερβένιον,το",68,3,4,0,3,4,3,0,5,4,9,5,0,5,0,5,13
7,24237020409,Δημοτική Κοινότητα Νικολαιίκων,369,15,13,13,15,22,17,16,30,18,36,26,27,32,16,30,55
8,2423702040901,"Νικολαίικα,τα",369,15,13,13,15,22,17,16,30,18,36,26,27,32,16,30,55
7,24237020410,Δημοτική Κοινότητα Ριζομύλου,347,6,13,12,11,8,8,16,22,22,23,24,33,39,29,25,52
8,2423702041001,"Ριζόμυλος,ο",347,6,13,12,11,8,8,16,22,22,23,24,33,39,29,25,52
7,24237020411,Δημοτική Κοινότητα Ροδιάς,437,17,25,16,23,12,7,16,28,28,35,20,30,38,27,43,72
8,2423702041101,"Ροδιά,η",437,17,25,16,23,12,7,16,28,28,35,20,30,38,27,43,72
7,24237020412,Δημοτική Κοινότητα Τραπέζης,260,13,13,8,10,9,7,9,15,15,13,17,25,21,16,15,65
8,2423702041201,"Τράπεζα,η",224,10,9,8,7,9,6,9,9,11,13,15,19,18,13,12,54
8,2423702041202,"Παραλία Τραπέζης,η",35,0,0,0,0,0,3,3,4,0,0,0,4,4,0,0,10
6,242370205,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΕΡΙΝΕΟΥ,2892,91,108,146,127,115,119,132,135,193,215,211,245,227,212,175,445
7,24237020501,Δημοτική Κοινότητα Ζήριας,770,24,39,27,31,30,20,31,37,58,53,57,59,71,52,53,130
8,2423702050101,"Ζήρια,η",517,18,18,16,21,19,15,25,20,37,34,39,40,50,38,24,87
8,2423702050102,"Άνω Ζήρια,η",10,5,4,0,0,0,0,0,4,0,0,0,3,0,0,0,4
8,2423702050103,"Λαμπίριον,το",177,3,12,4,8,4,7,4,7,11,17,13,11,11,13,25,35
8,2423702050104,"Σαρκουνάς,ο",63,0,3,3,3,3,4,0,0,7,3,5,9,7,6,3,14
7,24237020502,Δημοτική Κοινότητα Αρραβωνίτσης,134,0,3,0,3,3,4,8,0,7,9,10,18,7,11,13,31
8,2423702050201,"Αρραβωνίτσα,η",117,0,0,4,3,3,4,7,0,8,13,7,13,10,10,7,29
8,2423702050202,"Συνανιά,τα",20,0,5,0,0,0,0,0,0,0,0,5,0,0,4,3,4
7,24237020503,Δημοτική Κοινότητα Δαμακινίου,68,0,5,4,6,4,4,5,0,4,4,8,8,4,0,0,15
8,2423702050301,"Δαμακίνιον,το",68,0,5,4,6,4,4,5,0,4,4,8,8,4,0,0,15
8,2423702050302,"Βουνόπυργος,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020504,Δημοτική Κοινότητα Καμάρων,1301,54,50,77,63,64,67,63,67,92,90,89,119,101,90,73,157
8,2423702050401,"Καμάραι,αι",1195,48,46,65,58,63,62,54,64,79,80,81,112,92,81,64,144
8,2423702050402,"Μπούκα,η",63,4,6,7,3,4,3,3,3,10,3,3,4,7,3,4,9
8,2423702050403,"Πεύκα,τα",44,3,0,4,4,0,3,5,3,9,5,4,0,3,0,4,4
7,24237020505,Δημοτική Κοινότητα Νέου Ερινεού,283,3,7,16,14,14,12,7,10,16,27,25,17,22,31,21,48
8,2423702050501,"Νέος Ερινεός,ο",283,3,7,16,14,14,12,7,10,16,27,25,17,22,31,21,48
7,24237020506,Δημοτική Κοινότητα Σαλμενίκου,332,10,14,18,7,8,20,21,12,19,23,25,26,18,26,18,65
8,2423702050601,"Κάτω Σαλμενίκον,το",195,12,11,11,3,4,10,14,11,13,10,13,14,8,13,16,43
8,2423702050602,"Άνω Σαλμενίκον,το",20,0,0,0,0,0,3,4,0,3,3,0,0,0,3,3,4
8,2423702050603,"Βοτένη,η",6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8,2423702050604,"Μονή Αγίας Ελεούσης,η",10,0,0,0,0,0,0,3,0,4,3,0,0,0,4,0,3
8,2423702050605,"Νέο Σαλμενίκον,το",100,3,0,3,3,5,7,3,0,0,10,14,12,5,10,4,17
6,242370206,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΣΥΜΠΟΛΙΤΕΙΑΣ,6163,256,259,309,320,259,262,264,363,410,488,507,400,460,424,354,823
7,24237020601,Δημοτική Κοινότητα Ροδοδάφνης,2776,127,122,161,158,121,119,113,175,185,221,232,181,202,197,146,328
8,2423702060101,"Ροδοδάφνη,η",2776,127,122,161,158,121,119,113,175,185,221,232,181,202,197,146,328
7,24237020602,Δημοτική Κοινότητα Αγίου Κωνσταντίνου,407,24,13,21,18,24,25,15,16,18,33,37,21,24,27,23,58
8,2423702060201,"Άγιος Κωνσταντίνος,ο",407,24,13,21,18,24,25,15,16,18,33,37,21,24,27,23,58
7,24237020603,Δημοτική Κοινότητα Άλσους,75,0,4,3,3,0,4,5,3,5,6,7,6,6,4,7,11
8,2423702060301,"Άλσος,το",75,0,4,3,3,0,4,5,3,5,6,7,6,6,4,7,11
7,24237020604,Δημοτική Κοινότητα Βερίνου,114,4,0,4,5,3,3,4,9,8,15,8,3,9,13,6,19
8,2423702060401,"Βερίνον,το",84,4,0,4,5,3,3,4,9,8,13,0,3,3,7,6,11
8,2423702060402,"Μονή Αγίου Ιωάννου Θεολόγου,η",32,0,0,0,0,0,0,3,0,0,4,4,0,3,3,4,10
7,24237020605,Δημοτική Κοινότητα Γκραίκα,80,4,8,10,3,7,0,3,0,10,12,6,5,5,3,3,4
8,2423702060501,"Γκραίκας,ο",80,4,8,10,3,7,0,3,0,10,12,6,5,5,3,3,4
7,24237020606,Δημοτική Κοινότητα Γρηγόρη,81,3,4,0,5,4,3,3,4,4,5,7,7,3,5,5,15
8,2423702060601,"Γρηγόρης,ο",77,3,4,0,5,4,3,3,4,4,5,3,7,3,5,5,15
8,2423702060602,"Επταπίττα,η",8,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
7,24237020607,Δημοτική Κοινότητα Δημητροπούλου,172,5,8,6,13,0,6,19,10,9,10,14,9,18,15,10,25
8,2423702060701,"Δημητρόπουλον,το",172,5,8,6,13,0,6,19,10,9,10,14,9,18,15,10,25
7,24237020608,Δημοτική Κοινότητα Δουκαναιίκων,38,3,0,0,0,0,0,3,3,6,5,0,3,0,4,5,9
8,2423702060801,"Δουκαναίικα,τα",18,3,0,0,0,0,0,3,3,0,0,0,3,0,4,4,4
8,2423702060802,"Άνω Δουκαναίικα,τα",17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,7
7,24237020609,Δημοτική Κοινότητα Κρήνης Αιγιαλείας,217,14,18,11,8,4,17,19,23,11,10,17,10,14,9,10,19
8,2423702060901,"Κρήνη,η",216,14,18,11,8,4,17,19,23,11,10,17,10,13,9,10,19
8,2423702060902,"Μικρόνι,το",4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
7,24237020610,Δημοτική Κοινότητα Λάκκας,91,0,0,3,6,0,0,3,3,7,11,6,4,6,10,6,18
8,2423702061001,"Λάκκα,η",91,0,0,3,6,0,0,3,3,7,11,6,4,6,10,6,18
7,24237020611,Δημοτική Κοινότητα Λόγγου,781,26,41,42,40,25,32,23,50,59,57,54,56,67,46,48,112
8,2423702061101,"Λόγγος,ο",781,26,41,42,40,25,32,23,50,59,57,54,56,67,46,48,112
7,24237020612,Δημοτική Κοινότητα Μάγειρα,40,5,0,0,3,3,3,0,3,3,3,3,0,3,3,4,0
8,2423702061201,"Μάγειρας,ο",40,5,0,0,3,3,3,0,3,3,3,3,0,3,3,4,0
7,24237020613,Δημοτική Κοινότητα Μυρόβρυσης,177,3,0,8,9,11,8,3,4,13,14,10,17,12,15,3,38
8,2423702061301,"Μυρόβρυση,η",177,3,0,8,9,11,8,3,4,13,14,10,17,12,15,3,38
7,24237020614,Δημοτική Κοινότητα Νεραντζιών,189,3,9,5,10,6,5,8,6,15,18,9,12,15,20,19,38
8,2423702061401,"Νεραντζιαί,αι",189,3,9,5,10,6,5,8,6,15,18,9,12,15,20,19,38
7,24237020615,Δημοτική Κοινότητα Σελιανιτίκων,857,31,21,30,42,51,31,38,48,60,66,88,64,72,57,49,114
8,2423702061501,"Σελιανίτικα,τα",857,31,21,30,42,51,31,38,48,60,66,88,64,72,57,49,114
7,24237020616,Δημοτική Κοινότητα Τούμπας,74,4,9,3,3,0,0,4,7,3,8,6,0,4,3,8,11
8,2423702061601,"Τούμπα,η",47,4,3,3,3,0,0,0,3,3,3,3,0,4,5,5,9
8,2423702061602,"Μερτίδιον,το",22,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5
5,2423703,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,25634,1431,1532,1677,1579,1431,1439,1530,1614,1711,1664,1774,1629,1521,1371,1138,2594
6,242370301,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΥΜΗΣ,11471,714,849,884,806,729,652,705,762,790,663,712,723,691,523,389,885
7,24237030101,Δημοτική Κοινότητα Κάτω Αχαΐας,8180,602,694,685,605,584,511,571,589,550,444,469,486,465,305,200,412
8,2423703010101,"Κάτω Αχαΐα,η",7687,552,652,648,576,550,482,550,559,513,422,448,456,441,278,179,383
8,2423703010102,"Αλυκαί,αι",240,9,20,11,7,12,13,10,20,23,13,10,23,18,20,15,15
8,2423703010103,"Μανεταίικα,τα",25,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
8,2423703010104,"Παραλία Κάτω Αχαΐας,η",49,0,0,3,4,0,4,4,0,9,3,5,5,0,3,3,7
8,2423703010105,"Πίσω Συκέα,η",174,38,19,23,19,23,14,9,6,3,0,3,0,3,5,8,5
7,24237030102,Δημοτική Κοινότητα Αγιοβλασιτίκων,263,7,11,14,13,6,14,6,14,29,17,13,17,17,17,24,45
8,2423703010201,"Κάπελη,η",60,0,4,0,0,5,4,3,9,10,0,3,4,8,7,3,3
8,2423703010202,"Αγιοβλασίτικα,τα",99,5,5,5,7,0,5,3,0,11,7,3,6,4,0,15,20
8,2423703010203,"Λεύκος,ο",16,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,8
8,2423703010204,"Στεναΐτικα,τα",86,0,3,7,8,7,4,3,0,7,10,8,6,3,6,6,11
7,24237030103,Δημοτική Κοινότητα Αλισσού,801,36,37,47,53,29,33,33,52,62,55,64,56,56,55,39,98
8,2423703010301,"Αλισσός,ο",525,19,25,29,31,25,17,19,34,39,39,42,38,35,39,30,68
8,2423703010302,"Καμενίτσα,η",67,0,4,5,7,3,3,0,4,3,4,8,9,9,0,4,11
8,2423703010303,"Παραλία Αλισσού,η",171,14,6,10,11,3,10,13,14,16,10,3,10,5,10,9,13
8,2423703010304,"Προφήτης Ελισσαίος,ο",35,0,0,5,3,0,5,0,0,0,4,8,3,3,0,0,3
7,24237030104,Δημοτική Κοινότητα Άνω Αχαΐας,170,7,7,16,5,10,11,4,4,6,12,12,7,12,8,8,37
8,2423703010401,"Άνω Αχαΐα,η",170,7,7,16,5,10,11,4,4,6,12,12,7,12,8,8,37
7,24237030105,Δημοτική Κοινότητα Ελαιοχωρίου,186,3,7,10,11,4,11,7,12,12,9,8,11,24,22,12,29
8,2423703010501,"Ελαιοχώριον,το",186,3,7,10,11,4,11,7,12,12,9,8,11,24,22,12,29
7,24237030106,Δημοτική Κοινότητα Κάτω Αλισσού,586,10,31,27,29,35,13,33,31,40,40,51,60,46,36,28,72
8,2423703010601,"Κάτω Αλισσός,ο",414,8,23,19,16,27,11,23,23,27,29,38,48,34,17,16,54
8,2423703010602,"Γιαλός,ο",175,5,10,5,10,10,4,13,11,14,14,9,14,14,21,10,16
7,24237030107,Δημοτική Κοινότητα Νιφοραιίκων,610,11,28,38,34,23,27,23,31,39,47,47,40,39,35,40,113
8,2423703010701,"Νιφοραίικα,τα",448,11,24,34,29,25,25,20,29,34,41,39,31,31,25,17,45
8,2423703010702,"Παραλία Νιφοραιίκων,η",164,0,0,3,0,0,0,0,5,7,8,9,12,10,13,24,70
7,24237030108,Δημοτική Κοινότητα Πετροχωρίου,679,37,36,45,59,30,35,26,32,50,41,50,48,35,41,29,77
8,2423703010801,"Πετροχώριον,το",128,4,7,4,6,7,10,3,8,8,8,8,12,16,13,3,13
8,2423703010802,"Βεσκουκαίικα,τα",68,7,0,3,7,0,3,3,3,5,0,9,5,3,5,0,11
8,2423703010803,"Βυθούλκας,ο",21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5
8,2423703010804,"Καρυά,η",357,28,27,26,38,25,17,13,14,35,23,19,18,12,18,12,28
8,2423703010805,"Λαμπραίικα,τα",48,0,0,0,4,0,3,3,6,5,0,6,3,0,3,3,8
8,2423703010806,"Λογοθέτης,ο",51,0,0,8,3,0,0,5,3,3,3,6,3,0,3,5,9
6,242370302,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΣΟΥ,4815,180,178,273,279,227,268,259,244,307,330,383,340,312,301,294,633
7,24237030201,Δημοτική Κοινότητα Μετοχίου,1434,53,55,79,74,49,83,82,89,109,97,115,99,102,92,86,171
8,2423703020101,"Μετόχιον,το",384,8,7,11,21,13,21,17,22,24,29,33,24,32,30,29,57
8,2423703020102,"Λάπας,ο",869,35,41,47,48,29,49,52,59,68,67,59,65,59,49,48,85
8,2423703020103,"Νέον Βουπράσιον,το",180,5,6,13,6,3,14,12,12,11,7,18,15,12,13,9,28
7,24237030202,Δημοτική Κοινότητα Αγίου Νικολάου Σπάτων,209,8,7,14,18,13,7,5,9,10,14,18,12,19,10,17,25
8,2423703020201,"Άγιος Νικόλαος,ο",146,4,7,13,16,9,4,3,4,3,10,12,10,18,11,10,18
8,2423703020202,"Άγιος Κωνσταντίνος,ο",54,0,0,4,5,0,3,0,3,3,0,3,4,4,3,4,7
8,2423703020203,"Μονή Αγίου Νικολάου,η",9,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0
7,24237030203,Δημοτική Κοινότητα Απιδεώνος,312,5,13,28,22,17,21,16,18,12,32,28,22,20,15,16,38
8,2423703020301,"Απιδεών,ο",312,5,13,28,22,17,21,16,18,12,32,28,22,20,15,16,38
7,24237030204,Δημοτική Κοινότητα Αράξου,219,6,9,8,39,29,18,14,6,11,8,10,12,9,8,9,16
8,2423703020401,"Άραξος,ο",175,6,6,5,39,25,11,14,4,3,8,5,10,4,10,3,17
8,2423703020402,"Ακρωτήριο Αράξου,το",33,0,0,0,0,0,3,0,0,6,3,0,4,3,0,4,3
8,2423703020403,"Καλόγρια,η",12,0,0,0,0,3,0,0,3,0,0,4,0,0,0,3,0
7,24237030205,Δημοτική Κοινότητα Βελιτσών,288,14,10,15,11,13,24,11,11,17,19,24,21,25,24,21,32
8,2423703020501,"Άνω Βελιτσαί,αι",151,6,6,9,3,6,12,9,0,9,11,15,14,11,15,9,17
8,2423703020502,"Κάτω Βελιτσαί,αι",134,4,5,4,11,10,9,4,7,5,10,12,10,11,11,10,18
7,24237030206,Δημοτική Κοινότητα Καγκαδίου,360,12,16,22,16,12,17,15,13,21,34,23,26,22,13,24,66
8,2423703020601,"Καγκάδιον,το",360,12,16,22,16,12,17,15,13,21,34,23,26,22,13,24,66
7,24237030207,Δημοτική Κοινότητα Λακκοπέτρας,760,47,30,36,45,31,35,45,52,50,45,57,57,44,47,38,95
8,2423703020701,"Λακκόπετρα,η",659,45,29,38,39,31,34,40,43,39,40,53,50,33,35,31,82
8,2423703020702,"Ιονική Ακτή,η",41,0,3,0,4,3,3,0,0,3,0,3,0,4,9,8,4
8,2423703020703,"Καρνάρι,το",60,3,5,3,3,3,0,3,6,3,4,0,6,3,4,0,9
8,2423703020704,"Λιμανάκι,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030208,Δημοτική Κοινότητα Ματαράγκας,258,10,9,14,14,5,11,20,10,19,9,25,23,12,19,19,37
8,2423703020801,"Ματαράγκα,η",96,3,3,9,9,0,3,0,8,10,7,6,3,6,12,10,11
8,2423703020802,"Κεφαλαίικα,τα",159,6,8,7,7,4,11,18,4,11,5,21,17,8,9,6,24
7,24237030209,Δημοτική Κοινότητα Μιχοΐου,274,9,6,22,13,11,11,9,10,15,17,26,17,12,25,20,52
8,2423703020901,"Μιχόιον,το",196,9,4,17,6,9,7,5,9,10,14,18,10,10,18,15,32
8,2423703020902,"Κάνδαλος,ο",32,0,0,0,3,5,0,5,0,0,0,7,0,3,3,3,4
8,2423703020903,"Τσαμαίικα,τα",47,0,0,4,0,0,3,5,0,3,0,0,6,0,4,3,13
8,2423703020904,"Ψευτέικα,τα",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030210,Δημοτική Κοινότητα Πέτα,204,5,7,7,8,10,17,6,7,13,8,17,14,16,18,20,29
8,2423703021001,"Πέτας,ο",204,5,7,7,8,10,17,6,7,13,8,17,14,16,18,20,29
7,24237030211,Δημοτική Κοινότητα Ριόλου,493,19,17,25,21,33,24,23,20,30,43,41,33,36,32,27,67
8,2423703021101,"Ρίολος,ο",489,19,17,25,21,29,24,23,19,31,43,36,34,36,32,27,67
8,2423703021102,"Μαζαίικα,τα",6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
6,242370303,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΟΒΡΗΣ,5044,419,359,346,297,291,290,295,317,306,330,331,254,263,270,220,449
7,24237030301,Δημοτική Κοινότητα Σαγαιίκων,2160,252,190,178,162,167,153,119,128,107,118,128,78,79,98,78,130
8,2423703030101,"Σαγαίικα,τα",1212,125,82,90,99,83,74,72,77,60,68,73,48,50,65,53,92
8,2423703030102,"Απόστολοι,οι",67,0,3,4,4,3,4,5,7,3,8,7,3,4,10,4,7
8,2423703030103,"Βραχναίικα,τα",19,0,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0
8,2423703030104,"Γερουσαίικα,τα",710,116,96,70,49,77,64,38,27,38,28,35,21,15,9,13,22
8,2423703030105,"Μπουταίικα,τα",122,6,4,8,11,4,7,8,11,10,13,6,4,7,6,3,10
8,2423703030106,"Σταθμός,ο",32,0,5,0,0,0,0,3,6,0,3,0,0,3,4,0,0
7,24237030302,Δημοτική Κοινότητα Καραιίκων,659,20,37,33,28,33,31,34,32,42,54,55,41,44,42,33,99
8,2423703030201,"Καραίικα,τα",147,5,3,5,4,9,11,4,5,9,14,14,11,11,15,6,30
8,2423703030202,"Γομοστόν,το",227,12,20,4,11,17,9,13,12,11,21,16,13,17,15,14,29
8,2423703030203,"Καραμεσιναίικα,τα",150,3,10,14,10,3,4,7,9,12,12,8,7,10,10,12,20
8,2423703030204,"Ράχη,η",138,8,10,7,6,6,8,6,3,11,10,14,13,7,5,4,24
7,24237030303,Δημοτική Κοινότητα Κρίνου,315,15,16,15,22,12,13,21,14,10,20,23,20,30,14,13,60
8,2423703030301,"Κρίνος,ο",315,15,16,15,22,12,13,21,14,10,20,23,20,30,14,13,60
7,24237030304,Δημοτική Κοινότητα Λιμνοχωρίου,1299,100,93,82,51,44,58,87,115,119,93,93,68,67,72,61,90
8,2423703030401,"Λιμνοχώριον,το",412,17,17,27,21,20,11,13,22,26,45,45,30,28,28,20,39
8,2423703030402,"Καλαμάκιον,το",359,27,16,22,16,15,28,28,25,20,21,27,21,16,25,14,30
8,2423703030403,"Κάτω Λιμνοχώριον,το",210,12,23,20,3,3,8,13,25,25,7,11,11,11,14,16,14
8,2423703030404,"Παραλία Καλαμακίου,η",325,47,40,16,10,8,15,31,46,52,29,8,8,3,3,9,8
7,24237030305,Δημοτική Κοινότητα Μύρτου,339,15,21,21,26,23,14,17,19,14,27,15,23,22,29,19,34
8,2423703030501,"Μύρτος,ο",167,5,7,15,11,12,7,12,4,7,14,12,14,13,14,8,15
8,2423703030502,"Γιουλαίικα,τα",84,7,7,4,3,4,8,0,13,5,11,3,3,4,6,0,7
8,2423703030503,"Πουρνάριον,το",89,3,3,0,8,14,4,5,3,3,3,5,7,6,10,7,7
7,24237030306,Δημοτική Κοινότητα Φράγκας,270,15,10,16,11,9,19,14,11,16,22,20,15,24,18,18,34
8,2423703030601,"Φράγκα,η",183,13,7,9,3,6,15,12,6,12,11,10,17,15,16,16,24
8,2423703030602,"Σπαναίικα,τα",36,3,0,0,0,4,3,0,0,0,3,4,0,4,3,0,4
8,2423703030603,"Τσακώνικα,τα",51,0,4,7,3,4,0,0,3,5,3,6,3,0,0,0,6
6,242370304,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΩΛΕΝΙΑΣ,4302,121,143,177,198,183,226,270,294,306,343,350,308,252,274,234,631
7,24237030401,Δημοτική Κοινότητα Λουσικών,521,12,23,27,37,22,13,15,26,32,43,46,40,38,32,31,89
8,2423703040101,"Λουσικά,τα",381,11,15,20,26,18,14,13,14,24,31,30,27,24,24,21,65
8,2423703040102,"Σπαλιαραίικα,τα",111,3,5,4,6,3,3,5,9,5,12,11,10,13,9,5,16
8,2423703040103,"Υψηλή Ράχη,η",29,4,0,3,0,0,0,3,3,3,0,0,3,3,4,3,8
7,24237030402,Δημοτική Κοινότητα Αγίου Νικολάου Κράλης,325,12,17,26,19,13,8,11,16,18,28,23,19,9,18,21,59
8,2423703040201,"Καλαμάκιον,το",121,0,16,13,6,0,0,3,4,9,15,7,7,6,10,8,19
8,2423703040202,"Άγιος Νικόλαος,ο",61,4,0,4,7,3,0,3,0,8,5,0,0,0,3,0,8
8,2423703040203,"Αυγεραίικα,τα",52,0,0,0,5,3,0,0,0,0,3,5,3,0,3,0,15
8,2423703040204,"Θωμαίικα,τα",71,4,0,5,3,3,4,3,3,4,5,4,5,0,5,3,6
8,2423703040205,"Ποιμενοχώριον,το",22,0,0,0,0,3,3,3,3,0,0,0,3,0,3,3,4
7,24237030403,Δημοτική Κοινότητα Αγίου Στεφάνου,813,6,7,5,10,34,89,118,126,106,96,65,50,38,24,11,26
8,2423703040301,"Άγιος Στέφανος,ο",144,6,7,4,11,6,8,12,10,9,9,16,5,7,5,12,20
8,2423703040302,"Παλαιά Περιστέρα,η",29,3,0,3,3,3,0,3,0,0,3,0,3,4,0,0,3
8,2423703040303,"Φυλακές,οι",640,0,4,0,0,26,77,109,114,98,89,47,37,22,12,0,3
7,24237030404,Δημοτική Κοινότητα Άνω Σουδεναιίκων,156,0,3,5,7,0,3,8,13,8,7,10,16,12,17,6,41
8,2423703040401,"Άνω Σουδεναίικα,τα",156,0,3,5,7,0,3,8,13,8,7,10,16,12,17,6,41
7,24237030405,Δημοτική Κοινότητα Άρλας,317,11,14,25,20,19,12,9,13,12,29,34,20,19,16,16,40
8,2423703040501,"Άρλα,η",317,11,14,25,20,19,12,9,13,12,29,34,20,19,16,16,40
7,24237030406,Δημοτική Κοινότητα Αχαϊκού,131,0,4,4,0,5,17,10,3,5,4,10,15,14,10,6,19
8,2423703040601,"Αχαϊκόν,το",131,0,4,4,0,5,17,10,3,5,4,10,15,14,10,6,19
7,24237030407,Δημοτική Κοινότητα Γαλαναίϊκα,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
8,2423703040701,"Γαλαναίϊκα,τα",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
7,24237030408,Δημοτική Κοινότητα Γκανέϊκα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423703040801,"Γκανέικα,τα",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030409,Δημοτική Κοινότητα Κάτω Μαζαράκι,520,26,18,18,27,17,17,22,31,35,38,42,35,33,40,38,83
8,2423703040901,"Κάτω Μαζαράκιον,το",520,26,18,18,27,17,17,22,31,35,38,42,35,33,40,38,83
7,24237030410,Δημοτική Κοινότητα Μιτοπόλεως,289,15,10,8,13,19,14,8,13,20,22,12,17,11,19,26,49
8,2423703041001,"Μιτόπολις,η",179,11,9,6,7,12,9,8,11,7,15,10,12,10,11,12,23
8,2423703041002,"Κώμη,η",83,4,0,3,7,4,0,0,3,6,6,4,3,3,6,11,27
8,2423703041003,"Σουβαλιωτέικα,τα",28,0,0,0,4,8,3,0,0,0,3,3,0,0,0,4,0
7,24237030411,Δημοτική Κοινότητα Πορτών,168,3,9,9,7,8,4,5,9,5,13,11,12,9,17,14,36
8,2423703041101,"Πόρται,αι",168,3,9,9,7,8,4,5,9,5,13,11,12,9,17,14,36
7,24237030412,Δημοτική Κοινότητα Σαντομερίου,224,5,9,6,7,10,13,18,15,9,14,21,15,11,13,22,40
8,2423703041201,"Σαντομέριον,το",136,4,5,0,5,9,7,13,8,5,10,13,10,8,5,18,25
8,2423703041202,"Αμπελάκια,τα",13,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3
8,2423703041203,"Μονή Αγίας Μαρίνης Μαρίτσης,η",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423703041204,"Πολύλοφον,το",72,0,3,3,4,0,3,5,5,4,3,6,8,5,0,4,12
7,24237030413,Δημοτική Κοινότητα Φλόκα,119,3,4,4,6,3,0,3,7,9,3,11,12,11,10,8,24
8,2423703041301,"Φλόκας,ο",56,0,0,0,3,0,0,3,5,3,0,7,13,3,4,3,13
8,2423703041302,"Ζησιμαίικα,τα",65,3,4,0,5,0,0,3,4,4,3,5,3,6,10,0,9
7,24237030414,Δημοτική Κοινότητα Φωσταίνης,183,3,9,6,8,8,12,12,4,14,10,18,18,9,13,12,28
8,2423703041401,"Φώσταινα,η",183,3,9,6,8,8,12,12,4,14,10,18,18,9,13,12,28
7,24237030415,Δημοτική Κοινότητα Χαϊκαλίου,335,14,10,19,19,17,17,18,15,23,21,38,25,17,20,16,55
8,2423703041501,"Χαϊκάλιον,το",262,11,9,13,11,15,14,7,9,16,15,35,24,11,13,9,41
